id|img|name|price|vat|amount|height|width|depth|weight|describe|cat
26|https://images.obi.pl/product/PL/932x365/265094_3.jpg,https://images.obi.pl/product/PL/932x365/265094_2.jpg|Kreisel SISITYNK TS05 25 Tynk silikatowo-silikonowy|169.0|1|23||||||tynk zaprawa i cement
27|https://images.obi.pl/product/PL/932x365/295226_1.jpg|Kreisel Tynk mineralny Poztynk SZ 062 biały baranek 2 mm 25 kg|40.99|1|100|13.0|37.0|50.0|25.0|"Mineralny tynk cienkowarstwowy. Zaprawa na bazie cementu do ręcznego wykonywania cienkowarstwowej wyprawy tynkarskiej o strukturze ""baranka"". Wchodzi w skład systemów ociepleń TURBO i TURBO-W firmy Kreisel. Po wyschnięciu tworzy dobrze przyczepną, paroprzepuszczalną, trwałą wyprawę tynkarską. Tynk o strukturze do 2 mm nadaje się także do nanoszenia mechanicznego. Zużycie: 1,0 mm - 2,1kg/m2, 1,5 mm - 2,5kg/m2, 2,0 mm - 2,9kg/m2, 3,0mm - 4,1kg/m2 Uziarnienie: 1,0 mm lub 1,5 mm lub 2,0 mm lub 3,0 mm Czas przydatności do użycia po zarobieniu wodą: 2 godziny (w temperaturze +20°C) Czas obróbki: do 20 minut Czas schnięcia warstwy: od 24 do 48 godzin Przepuszczalność pary wodnej: ? 0,26m (dla system pokrytego powłoką wykończeniową) Kolor: biały"|tynk zaprawa i cement
28|https://images.obi.pl/product/PL/932x365/507124_3.jpg,https://images.obi.pl/product/PL/932x365/507124_2.jpg|Cekol Tynk cementowo-wapienny ZT-02 25 kg|32.99|1|54|55.0|27.0|10.0|25.0|Cekol ZT-02 jest tynkiem cementowo-wapiennym, który można nakładać ręcznie oraz maszynowo. Jest to produkt wydajny, doskonale przyczepny do stosowania wewnątrz i na zewnątrz budynków. Tworzy gładką powierzchnię, a przy tym - jest bardzo łatwy w obróbce. Po stwardnieniu jest mrozoodporny i wodoodporny. Dane techniczne: - Wydajność: około 1,7 kg/m2/mm - Minimalna grubość warstwy: 5 mm - Maksymalna grubość warstwy: 20 mm - Wytrzymałość na ściskanie: 2 N/mm2 - Przyczepność: 0,3 N/mm2, FP-b - Absorpcja wody: c 0,40 kg/m2 min - Reakcja na ogień: A1 - Temperatura wykonywania prac: +5°C - 25°C|tynk zaprawa i cement
29|https://images.obi.pl/product/PL/932x365/662857_1.jpg|Knauf Ręczny tynk gipsowy Rotband 5 kg|14.99|1|66|25.0|15.0|6.0|5.0|Cechy  Ręczny tynk gipsowy Knauf Rotband to tynk o zwiększonej przyczepności, dzięki czemu polecany jest zwłaszcza na trudne podłoża mineralne, np. betonowe. Doskonale sprawdzi się do ręcznego tynkowania sufitów, a także do uzupełnienia ubytków tynku na suficie. Można użyć go również do tynkowania ścian. Rotband można wykończyć na gładko i wtedy nie wymaga dodatkowego wygładzania za pomocą gładzi albo wykonać strukturę. Małe opakowanie wystarczy na wykonanie niewielkiej naprawy np. sufitu. Oszczędza materiał i koszty.  Zastosowanie  Knauf Rotband to fabrycznie przygotowana sucha zaprawa gipsowa o zwiększonej przyczepności do wykonania jednowarstwowych tynków na podłożach mineralnych. Tynk może być nakładany już od grubości 5 do 35 mm. Jeśli istnieje konieczność położenia grubszej warstwy tynku, to należy wykonać go dwuwarstwowo do maksymalnej grubości 50 mm. Z uwagi na wysoką przyczepność Rotband poleca się zwłaszcza na trudne podłoża, np. gładkie betony. Może być wykończony na gładko i wtedy nie wymaga dodatkowego wygładzania gładzią. Ręczna technologia wykonania umożliwia również kształtowanie struktury tynku przed jego wyschnięciem. Jak każdy tynk gipsowy Knauf Rotband reguluje wilgotność powietrza we wnętrzach dzięki właściwościom higroskopijnym gipsu, który pochłania nadmiar wilgoci, jeśli powietrze jest zbyt wilgotne oraz oddaje nadmiar wilgoci, jeśli powietrze staje się zbyt suche.|tynk zaprawa i cement
30|https://images.obi.pl/product/PL/932x365/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM535 5kg|55.99|1|33|15.8|20.7|20.7|5.0|Baumaster Tynk mozaikowy kolor BM535 5kg Tynk strukturalny, mozaikowy, ozdobny, wykonany na bazie żywicy akrylowej i naturalnego lub barwionego kruszywa. Tynk przeznaczony jest do wykonywania ozdobnych wypraw tynkarskich wewnątrz i na zewnątrz budynku. Można go nakładać na podłożach betonowych, tynkach gipsowych, cementowych i cementowo-wapiennych oraz na płytach gipsowo-kartonowych i gipsowo-włóknowych. Jest elastyczny, odporny na duże naprężenia, wodo- i mrozoodporny, umiarkowanie poroprzepuszczalny oraz przyjazny środowisku naturalnemu. Ziarno: 1,5 mm Średnie zużycie: ok. 4 kg/m5|tynk zaprawa i cement
31|https://images.obi.pl/product/PL/932x365/687882_1.jpg|Baumaster Tynk mozaikowy kolor BM 546 15kg|109.0|1|14|21.9|28.0|28.0|15.0|Baumaster Tynk mozaikowy kolor BM 546 15kg Tynk strukturalny, mozaikowy, ozdobny, wykonany na bazie żywicy akrylowej i naturalnego lub barwionego kruszywa. Tynk przeznaczony jest do wykonywania ozdobnych wypraw tynkarskich wewnątrz i na zewnątrz budynku. Można go nakładać na podłożach betonowych, tynkach gipsowych, cementowych i cementowo-wapiennych oraz na płytach gipsowo-kartonowych i gipsowo-włóknowych. Jest elastyczny, odporny na duże naprężenia, wodo- i mrozoodporny, umiarkowanie poroprzepuszczalny oraz przyjazny środowisku naturalnemu. Ziarno: 1,5 mm Średnie zużycie: ok. 4 kg/m2|tynk zaprawa i cement
32|https://images.obi.pl/product/PL/932x365/563466_2.jpg,https://images.obi.pl/product/PL/932x365/563466_1.jpg|Baumaster Tynk mozaikowy kolor BM535 15kg|109.0|1|3|22.2|29.4|29.4|15.0|Baumaster Tynk mozaikowy kolor BM535 15kg Tynk strukturalny, mozaikowy, ozdobny, wykonany na bazie żywicy akrylowej i naturalnego lub barwionego kruszywa. Tynk przeznaczony jest do wykonywania ozdobnych wypraw tynkarskich wewnątrz i na zewnątrz budynku. Można go nakładać na podłożach betonowych, tynkach gipsowych, cementowych i cementowo-wapiennych oraz na płytach gipsowo-kartonowych i gipsowo-włóknowych. Jest elastyczny, odporny na duże naprężenia, wodo- i mrozoodporny, umiarkowanie poroprzepuszczalny oraz przyjazny środowisku naturalnemu. Ziarno: 1,5 mm Średnie zużycie: ok. 4 kg/m5|tynk zaprawa i cement
33|https://images.obi.pl/product/PL/932x365/144830_1.jpg|Knauf Ręczny tynk gipsowy Goldband 10 kg|22.99|1|11|10.0|20.0|40.0|10.1|Cechy  Ręczny tynk gipsowy Knauf Goldband to znakomity wybór dla inwestorów planujących remont. Doskonale sprawdzi się do wyrównania krzywych ścian, otynkowania glifów wokół nowo wstawionych okien lub drzwi, albo do wypełnienia bruzd, które powstały podczas wymiany instalacji elektrycznej lub wodno-kanalizacyjnej. Małe opakowanie wystarczy na wykonanie niewielkiej naprawy ściany. Oszczędza materiał i koszty.  Zastosowanie  Knauf Goldband to fabrycznie przygotowana sucha zaprawa gipsowa przeznaczona do tynkowania całych powierzchni ścian lub wypełniania ubytków na wszelkich podłożach mineralnych, takich jak beton komórkowy, pustaki ceramiczne, a także stare tynki gipsowe i cementowo-wapienne po wcześniejszym zagruntowaniu środkiem gruntującym. Może być nakładany w jednej warstwie o grubości od 8 do 35 mm, lub w dwóch warstwach nawet do 50 mm. Może być wykończony na gładko i wtedy nie wymaga dodatkowego wygładzania gładzią. Ręczna technologia wykonania umożliwia również kształtowanie struktury tynku przed jego wyschnięciem. Jak każdy tynk gipsowy Knauf Golbdand reguluje wilgotność powietrza we wnętrzach dzięki właściwościom higroskopijnym gipsu, który pochłania nadmiar wilgoci, jeśli powietrze jest zbyt wilgotne oraz oddaje nadmiar wilgoci, jeśli powietrze staje się zbyt suche.|tynk zaprawa i cement
34|https://images.obi.pl/product/PL/932x365/265090_1.jpg,https://images.obi.pl/product/PL/932x365/265090_2.jpg|Kreisel SISITYNK TS01 25 Tynk silikatowo-silikonowy|169.0|1|28||||||tynk zaprawa i cement
35|https://images.obi.pl/product/PL/932x365/265091_1.jpg,https://images.obi.pl/product/PL/932x365/265091_2.jpg|Kreisel SISITYNK TS02 25 Tynk silikatowo-silikonowy|169.0|1|73||||||tynk zaprawa i cement
36|https://images.obi.pl/product/PL/932x365/265817_1.jpg|Podkład mozaikowy pod tynki strukturalne BAUMASTER 16 kg|99.99|1|21|||||Podkład pod tynki strukturalne BAUMASTER - środek do wzmacniania, impregnowania i kolorowania podłoża. Gotowy do użycia, płytko penetrujący środek przeznaczony do gruntowania podłoży pod tynki strukturalne do wewnątrz i na zewnątrz.|tynk zaprawa i cement
37|https://images.obi.pl/product/PL/932x365/295227_1.jpg|Kreisel Tynk mineralny Poztynk SZ 061 biały drapany 2 mm 25 kg|42.99|1|10|13.0|37.0|50.0|25.0|"Mineralny tynk cienkowarstwowy. Zaprawa na bazie cementu do ręcznego wykonywania cienkowarstwowej wyprawy tynkarskiej o strukturze ""baranka"". Wchodzi w skład systemów ociepleń TURBO i TURBO-W firmy Kreisel. Po wyschnięciu tworzy dobrze przyczepną, paroprzepuszczalną, trwałą wyprawę tynkarską. Tynk o strukturze do 2 mm nadaje się także do nanoszenia mechanicznego. Zużycie: 1,0 mm - 2,1kg/m2, 1,5 mm - 2,5kg/m2, 2,0 mm - 2,9kg/m2, 3,0mm - 4,1kg/m2 Uziarnienie: 1,0 mm lub 1,5 mm lub 2,0 mm lub 3,0 mm Czas przydatności do użycia po zarobieniu wodą: 2 godziny (w temperaturze +20°C) Czas obróbki: do 20 minut Czas schnięcia warstwy: od 24 do 48 godzin Przepuszczalność pary wodnej: ? 0,26m (dla system pokrytego powłoką wykończeniową) Kolor: biały"|tynk zaprawa i cement
38|https://images.obi.pl/product/PL/932x365/685447_1.jpg|Baumaster Tynk mozaikowy kolor BM537 5kg|55.99|1|1|15.8|20.7|20.7|5.0|Baumaster Tynk mozaikowy kolor BM537 5kg Tynk strukturalny, mozaikowy, ozdobny, wykonany na bazie żywicy akrylowej i naturalnego lub barwionego kruszywa. Tynk przeznaczony jest do wykonywania ozdobnych wypraw tynkarskich wewnątrz i na zewnątrz budynku. Można go nakładać na podłożach betonowych, tynkach gipsowych, cementowych i cementowo-wapiennych oraz na płytach gipsowo-kartonowych i gipsowo-włóknowych. Jest elastyczny, odporny na duże naprężenia, wodo- i mrozoodporny, umiarkowanie poroprzepuszczalny oraz przyjazny środowisku naturalnemu. Ziarno: 1,5 mm Średnie zużycie: ok. 4 kg/m7|tynk zaprawa i cement
39|https://images.obi.pl/product/PL/932x365/692438_1.jpg|Kreisel Tynk mineralny Poztynk 062 biały baranek 1,5 mm 25 kg|44.99|1|14|50.0|26.0|11.0|25.0|"Mineralny tynk cienkowarstwowy. Zaprawa na bazie cementu do ręcznego wykonywania cienkowarstwowej wyprawy tynkarskiej o strukturze ""baranka"". Wchodzi w skład systemów ociepleń TURBO i TURBO-W firmy Kreisel. Po wyschnięciu tworzy dobrze przyczepną, paroprzepuszczalną, trwałą wyprawę tynkarską. Tynk o strukturze do 2 mm nadaje się także do nanoszenia mechanicznego. Zużycie: 1,0 mm - 2,1kg/m2, 1,5 mm - 2,5kg/m2, 2,0 mm - 2,9kg/m2, 3,0mm - 4,1kg/m2 Uziarnienie: 1,0 mm lub 1,5 mm lub 2,0 mm lub 3,0 mm Czas przydatności do użycia po zarobieniu wodą: 2 godziny (w temperaturze +20°C) Czas obróbki: do 20 minut Czas schnięcia warstwy: od 24 do 48 godzin Przepuszczalność pary wodnej: 0,26m (dla system pokrytego powłoką wykończeniową) Kolor: biały"|tynk zaprawa i cement
40|https://images.obi.pl/product/PL/932x365/563453_3.jpg,https://images.obi.pl/product/PL/321x321/563453_4.jpg|Baumaster Tynk mozaikowy kolor BM122 15kg|109.0|1|10|22.2|29.4|29.4|15.0|Baumaster Tynk mozaikowy kolor BM122 15kg Tynk strukturalny, mozaikowy, ozdobny, wykonany na bazie żywicy akrylowej i naturalnego lub barwionego kruszywa. Tynk przeznaczony jest do wykonywania ozdobnych wypraw tynkarskich wewnątrz i na zewnątrz budynku. Można go nakładać na podłożach betonowych, tynkach gipsowych, cementowych i cementowo-wapiennych oraz na płytach gipsowo-kartonowych i gipsowo-włóknowych. Jest elastyczny, odporny na duże naprężenia, wodo- i mrozoodporny, umiarkowanie poroprzepuszczalny oraz przyjazny środowisku naturalnemu. Ziarno: 1,5 mm Średnie zużycie: ok. 4 kg/m5|tynk zaprawa i cement
41|https://images.obi.pl/product/PL/932x365/144827_1.jpg|Knauf Ręczny tynk gipsowy Rotband 10 kg|27.99|1|78|10.0|20.0|40.0|10.1|Cechy  Ręczny tynk gipsowy Knauf Rotband to tynk o zwiększonej przyczepności, dzięki czemu polecany jest zwłaszcza na trudne podłoża mineralne, np. betonowe. Doskonale sprawdzi się do ręcznego tynkowania sufitów, a także do uzupełnienia ubytków tynku na suficie. Można użyć go również do tynkowania ścian. Rotband można wykończyć na gładko i wtedy nie wymaga dodatkowego wygładzania za pomocą gładzi albo wykonać strukturę. Małe opakowanie wystarczy na wykonanie niewielkiej naprawy np. sufitu. Oszczędza materiał i koszty.  Zastosowanie  Knauf Rotband to fabrycznie przygotowana sucha zaprawa gipsowa o zwiększonej przyczepności do wykonania jednowarstwowych tynków na podłożach mineralnych. Tynk może być nakładany już od grubości 5 do 35 mm. Jeśli istnieje konieczność położenia grubszej warstwy tynku, to należy wykonać go dwuwarstwowo do maksymalnej grubości 50 mm. Z uwagi na wysoką przyczepność Rotband poleca się zwłaszcza na trudne podłoża, np. gładkie betony. Może być wykończony na gładko i wtedy nie wymaga dodatkowego wygładzania gładzią. Ręczna technologia wykonania umożliwia również kształtowanie struktury tynku przed jego wyschnięciem. Jak każdy tynk gipsowy Knauf Rotband reguluje wilgotność powietrza we wnętrzach dzięki właściwościom higroskopijnym gipsu, który pochłania nadmiar wilgoci, jeśli powietrze jest zbyt wilgotne oraz oddaje nadmiar wilgoci, jeśli powietrze staje się zbyt suche.|tynk zaprawa i cement
42|https://images.obi.pl/product/PL/932x365/265093_1.jpg,https://images.obi.pl/product/PL/932x365/265093_2.jpg|Kreisel SISITYNK TS04 25 Tynk silikatowo-silikonowy|169.0|1|50||||||tynk zaprawa i cement
43|https://images.obi.pl/product/PL/932x365/265095_1.jpg,https://images.obi.pl/product/PL/932x365/265095_2.jpg|Kreisel SISITYNK TS06 25 Tynk silikatowo-silikonowy|169.0|1|71||||||tynk zaprawa i cement
44|https://images.obi.pl/product/PL/932x365/266763_1.jpg|Kreisel Podkład tynkarski Tynkolit-T 330, 20 kg|129.0|1|54||||||tynk zaprawa i cement
45|https://images.obi.pl/product/PL/932x365/658327_1.jpg,https://images.obi.pl/product/PL/932x365/272540_2.jpg|Kreisel ECO TYNK baranek biały 25 kg|169.0|1|28|25.0|32.0|32.0|25.0|ECO TYNK 022 baranek biały 25 kg marki Kreisel.  ECO TYNK baranek biały firmy Kreisel to jedyny w Polsce tynk stworzony na bazie ekologicznych spoiw polimerowych naturalnych wypełniaczy i kruszyw, z systemem ochrony biologicznej ECO PROTECT na bazie aktywnego srebra. Tynk ten przeznaczony jest do cienkowarstwowych zapraw tynkarskich. Charakteryzuje się wysoką paroprzepuszczalnością. Świetnie sprawdza się na budynkach położonych w pobliżu terenów zielonych i zbiorników wodnych oraz terenów górskich. Zużycie dla ziarna baranek 1,5 mm: ok.2,4 kg/m2. Wydajność: ok. 10,4 m2/wiadro/ baranek 1,5 mm.|tynk zaprawa i cement
