id|img|name|price|vat|amount|height|width|depth|weight|describe|cat
22|https://images.obi.pl/product/PL/932x365/284255_1.jpg|Moje Auto Zapach Woreczek Insenti Vanilla|7.99|1|65|||||Odświeżacz powietrza do zastosowania w samochodzie, domu i biurze. W woreczku zamknięte są granulki nasączone wysokiej jakości perfumami, które stopniowo uwalniają unikalny zapach.|akcesoria samochodowe
23|https://images.obi.pl/product/PL/932x365/631664_1.jpg|Nigrin Twardy wosk ochronny 300ml|32.99|1|10|||||Ochronny wosk do lakieru NIGRIN trwale zabezpiecza lakiery nowe lub wyczyszczone za pomocą czyszczącej politury do lakieru NIGRIN. Dzięki połączeniu naturalnych i syntetycznych wosków wysokogatunkowych ochronny wosk do lakieru NIGRIN tworzy trwałe, odporne na działanie wody i zabrudzenia zabezpieczenie lakieru. Utrzymujący się do 6 miesięcy efekt perlenia, znacznie zmniejsza nakład pracy przy kolejnym myciu. Warstwa ochronnego wosku do lakieru NIGRIN jest wysoce skuteczna, odporna na warunki pogodowe i działanie szamponu. Dzięki temu zapobiega powstawaniu mikroszkód na powierzchni lakieru, wzmacnia kolory, przywraca brylantowy wysoki połysk oraz zapewnia nowy wygląd pojazdu. Nadaje się również do lakierów metalicznych oraz do zastosowania z maszynami polerującymi.|akcesoria samochodowe
24|https://images.obi.pl/product/PL/932x365/337757_1.jpg|Wunder Baum Zapach choinka Jungle Fever|8.99|1|50|19.0|7.5|1|10|Najważniejszym walorem drzewek Wunder Baum to ich wydajność - utrzymujący się do ośmiu tygodni aromat, skutecznie neutralizujący nieprzyjemne zapachy np. dymu tytoniowego, wilgoci oraz bogata paleta zapachów. Wygodna i estetycznie wygladająca zawieszka, nie tylko zapewni zapach ale tez może być ozdobą.|akcesoria samochodowe
25|https://images.obi.pl/product/PL/932x365/609448_1.jpg|Spray nabłyszczający Plak 750 mix aromatów|27.99|1|73|34.0|6.5|6.5|650|Spray nabłyszczający Plak 750 mix aromatów  Spray zabezpieczający przed wilgocią i ponownym osiadaniem się kurzu. Przywraca oraz utrzymuje błyszczący efekt czyszczonej powierzchni. Nabłyszcza, odświeża kolor i pozostawia przyjemny zapach. Mix aromatów: wiśnia, wanilia, truskawka, cytryna, lawenda.|akcesoria samochodowe
26|https://images.obi.pl/product/PL/932x365/660424_1.jpg,https://images.obi.pl/product/PL/932x365/660424_2.jpg|Zestaw ściereczek z mikrowłókniny 3 szt.|9.46|1|96|40.0|35.0|||Zestaw ściereczek z mikrowłókniny 3 szt.  Zestaw trzech ściereczek z mikrowłókniny.|akcesoria samochodowe
27|https://images.obi.pl/product/PL/932x365/699009_1.jpg|Moje Auto Mikrofibra dwustronna 60x90 cm|59.99|1|7|90.0|60.0|||Mikrofibra Moje Auto Detailer XL o gramaturze 800g/m2  Dwustronna ścierka z mikrofibry w rozmiarze 60x90 cm z solidnym czarnym obszyciem jest miękka, nie strzępi się i nie pozostawia włókien na czyszczonych powierzchniach.  Mikrofibra o gramaturze 800g/m jest puszysta, chłonna i łatwa do utrzymania w czystosci. Produkt należy prać w temperaturze 40°C.  Doskonale sprawdzi się przy wszelkich pracach związanych z pielęgnacją samochodu, zarówno podczas czyszczenia wnętrza, jak i przy docieraniu wosku.|akcesoria samochodowe
28|https://images.obi.pl/product/PL/932x365/699013_1.jpg|Turtle Wax Wosk w płynie 500 ml|29.99|1|45|||||Wosk w płynie marki Turtle Wax o pojemności 500 ml Uniwersalny wosk samochodowy, który dzięki swojej konsystencji łatwo się rozprowadza i szybko nadaje intensywny połysk lakierowanym powierzchniom. Wosk Turtle Wax delikatnie czyści karoserię oraz chroni ją przed szkodliwymi czynnikami zewnętrznymi. Nie rysuje lakieru.|akcesoria samochodowe
29|https://images.obi.pl/product/PL/932x365/699910_1.jpg|Politura 300 ml ze ścierką i gąbką Brilliant|59.99|1|38|18.0|10.0|9.0|420|Politura ze ścierką i gąbką Brilliant marki Nigrin  Zestaw do pielęgnacji samochodu składający się z delikatnej politury, ściereczki z mikrofibry oraz gąbki.  Wysokiej jakości produkt nadaje powierzchniom intensywny połysk i wydobywa głębię koloru karoserii.  Politura jest wyjątkowo delikatna, dzięki czemu nie rysuje lakieru.|akcesoria samochodowe
30|https://images.obi.pl/product/PL/932x365/689162_1.jpg|eXc Karta zapachowa strawberry|12.99|1|33|21.5|8.0|10|50|Karta zapachowa do samochodu eXc CARD strawberry  Prosta w formie i użyciu karta zapachowa do zawieszenia w samochodzie. Wystarczy wyjąć kartę z folii, by cieszyć się zapachem.  Karty zapachowe eXc mogą wypełnić zapachem nie tylko auto, ale również biuro, mieszkanie i inne pomieszczenia.  Należy uważać, aby produkt nie dotykał tapicerki, ubrań, tworzyw sztucznych.|akcesoria samochodowe
31|https://images.obi.pl/product/PL/932x365/689161_1.jpg|eXc Karta zapachowa sea breeze|12.99|1|36|21.5|8.0|10|50|Karta zapachowa do samochodu eXc CARD sea breeze  Prosta w formie i użyciu karta zapachowa do zawieszenia w samochodzie. Wystarczy wyjąć kartę z folii, by cieszyć się zapachem.  Karty zapachowe eXc mogą wypełnić zapachem nie tylko auto, ale również biuro, mieszkanie i inne pomieszczenia.  Należy uważać, aby produkt nie dotykał tapicerki, ubrań, tworzyw sztucznych.|akcesoria samochodowe
32|https://images.obi.pl/product/PL/932x365/625992_2.jpg|Moje Auto Kokpit błyszczący świeży 600ml+25% gratis|17.99|1|34|||||Preparat w aerozolu do czyszczenia kokpitu marki Moje Auto. Preparat do czyszczenia, zostawia antystatyczna powłokę na powierzchni plastiku. Nadaje błyszczące wykończenie, opóźnia starzenie plastików.|akcesoria samochodowe
33|https://images.obi.pl/product/PL/932x365/625996_1.jpg|Moje Auto Kokpit błyszczący truskawka 600 ml+25% gratis|17.99|1|51|||||Preparat w aerozolu do czyszczenia kokpitu marki Moje Auto. Preparat do czyszczenia, zostawia antystatyczna powłokę na powierzchni plastiku. Nadaje błyszczące wykończenie, opóźnia starzenie plastików.|akcesoria samochodowe
34|https://images.obi.pl/product/PL/932x365/625998_1.jpg|Moje Auto Kokpit błyszczący jabłko 600 ml+25% gratis|17.99|1|10|||||Preparat w aerozolu do czyszczenia kokpitu marki Moje Auto. Preparat do czyszczenia, zostawia antystatyczna powłokę na powierzchni plastiku. Nadaje błyszczące wykończenie, opóźnia starzenie plastików.|akcesoria samochodowe
35|https://images.obi.pl/product/PL/932x365/626019_1.jpg|Moje Auto Kokpit błyszczący 500 ml Black|14.99|1|39|||||Preparat w aerozolu do czyszczenia kokpitu marki Moje Auto. Preparat do czyszczenia, zostawia antystatyczna powłokę na powierzchni plastiku. Nadaje błyszczące wykończenie, opóźnia starzenie plastików.|akcesoria samochodowe
36|https://images.obi.pl/product/PL/932x365/284274_1.jpg|Moje Auto Zapach Woreczek Insenti Black|7.99|1|64|||||Odświeżacz powietrza do zastosowania w samochodzie, domu i biurze. W woreczku zamknięte są granulki nasączone wysokiej jakości perfumami, które stopniowo uwalniają unikalny zapach.|akcesoria samochodowe
37|https://images.obi.pl/product/PL/932x365/284257_1.jpg|Moje Auto Zapach Woreczek Insenti Ocean|7.99|1|98|||||Odświeżacz powietrza do zastosowania w samochodzie, domu i biurze. W woreczku zamknięte są granulki nasączone wysokiej jakości perfumami, które stopniowo uwalniają unikalny zapach.|akcesoria samochodowe
38|https://images.obi.pl/product/PL/932x365/284256_1.jpg|Moje Auto Zapach Woreczek Insenti New Car|7.99|1|12|||||Odświeżacz powietrza do zastosowania w samochodzie, domu i biurze. W woreczku zamknięte są granulki nasączone wysokiej jakości perfumami, które stopniowo uwalniają unikalny zapach.|akcesoria samochodowe
39|https://images.obi.pl/product/PL/932x365/284258_1.jpg|Moje Auto Zapach Woreczek Insenti Truskawka|7.99|1|69|||||Odświeżacz powietrza do zastosowania w samochodzie, domu i biurze. W woreczku zamknięte są granulki nasączone wysokiej jakości perfumami, które stopniowo uwalniają unikalny zapach.|akcesoria samochodowe
40|https://images.obi.pl/product/PL/932x365/642114_1.jpg|Zapach Dr.Marcus Fresh Bag Anti Tobacco|7.99|1|66|2.0|16.0|8.0|27|Zapach Dr.Marcus Fresh Bag Anti Tobacco  Zapach w formie woreczka wypełnionego zapachowym granulatem. Koraliki uwalniają aromat do 45 dni.|akcesoria samochodowe
41|https://images.obi.pl/product/PL/932x365/642116_1.jpg|Zapach Dr.Marcus Fresh Bag Black|9.99|1|45|2.0|16.0|8.0|27|Zapach Dr.Marcus Fresh Bag Black  Zapach w formie woreczka wypełnionego zapachowym granulatem. Koraliki uwalniają aromat do 45 dni.|akcesoria samochodowe
42|https://images.obi.pl/product/PL/932x365/642121_1.jpg|Zapach Dr.Marcus Fresh Bag New Car|9.99|1|92|2.0|16.0|8.0|27|Zapach Dr.Marcus Fresh Bag New Car  Zapach w formie woreczka wypełnionego zapachowym granulatem. Koraliki uwalniają aromat do 45 dni.|akcesoria samochodowe
43|https://images.obi.pl/product/PL/932x365/642122_1.jpg|Zapach Dr.Marcus Fresh Bag Ocean Bree|7.99|1|4|2.0|16.0|8.0|27|Zapach Dr.Marcus Fresh Bag Ocean Bree  Zapach w formie woreczka wypełnionego zapachowym granulatem. Koraliki uwalniają aromat do 45 dni.|akcesoria samochodowe
44|https://images.obi.pl/product/PL/932x365/642123_1.jpg|Zapach Dr.Marcus Fresh Bag Red Fruits|9.99|1|92|2.0|16.0|8.0|27|Zapach Dr.Marcus Fresh Bag Red Fruits  Zapach w formie woreczka wypełnionego zapachowym granulatem. Koraliki uwalniają aromat do 45 dni.|akcesoria samochodowe
45|https://images.obi.pl/product/PL/932x365/642125_1.jpg|Zapach Dr.Marcus Fresh Bag Vanilla|9.99|1|13|2.0|16.0|8.0|27|Zapach Dr.Marcus Fresh Bag Vanilla  Zapach w formie woreczka wypełnionego zapachowym granulatem. Koraliki uwalniają aromat do 45 dni.|akcesoria samochodowe
46|https://images.obi.pl/product/PL/932x365/672315_1.jpg|Moje Auto Zapach Insenti Wood Vanilia 8ml|10.99|1|60|16.0|8.7|1.4|20|Zapach Insenti Wood Vanilia o pojemności 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach wanilii. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
47|https://images.obi.pl/product/PL/932x365/672316_1.jpg|Moje Auto Zapach Insenti Wood New car 8ml|10.99|1|6|16.0|8.7|1.4|20|Zapach Insenti Wood New car 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach new car. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
48|https://images.obi.pl/product/PL/932x365/672317_1.jpg|Moje Auto Zapach Insenti Wood Ocean 8ml|10.99|1|65|16.0|8.7|1.4|20|Zapach Insenti Wood Ocean 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach ocean. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
49|https://images.obi.pl/product/PL/932x365/672318_1.jpg|Moje Auto Zapach Insenti Wood Strawberry 8ml|10.99|1|73|16.0|8.7|1.4|20|Zapach Insenti Wood Strawberry 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach truskawki. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
50|https://images.obi.pl/product/PL/932x365/672319_1.jpg|Moje Auto Zapach Insenti Wood Black 8ml|10.99|1|46|16.0|8.7|1.4|20|Zapach Insenti Wood Black 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach męskich perfum. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
51|https://images.obi.pl/product/PL/932x365/672321_1.jpg|Moje Auto Zapach Insenti Wood Bubble gum 8ml|10.99|1|57|16.0|8.7|1.4|20|Zapach Insenti Wood Bubble gum 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach gumy balonowej. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
52|https://images.obi.pl/product/PL/932x365/672320_1.jpg|Moje Auto Zapach Insenti Wood Lemon Mint 8ml|10.99|1|18|16.0|8.7|1.4|20|Zapach Insenti Wood Lemon Mint 8ml, marki Moje Auto.  Jest to zapach do samochodu w butelce z drewnianym korkiem, w której zamknięty został zapach cytryny i mięty. Ten dyskretny odświeżacz samochodowy ozdobi i wypełni subtelną nutą każde wnętrze, dając energię i pomagając skupić się na drodze. Intensywna nuta delikatnego zapachu stopniowo roznosi się z subtelnej buteleczki po całej kabinie samochodu bądź domu czy biura, gdzie również mogą być stosowane. Objętość: 8 ml.|akcesoria samochodowe
53|https://images.obi.pl/product/PL/932x365/699008_1.jpg|Moje Auto Mikrofibra Premium 60x40 cm szara|24.99|1|97|60.0|40.0|||Mikrofibra Moje Auto Detailer o gramaturze 600g/m2  Szara ścierka z mikrofibry w rozmiarze 60x40 cm z solidnym czarnym obszyciem jest miękka, nie strzępi się i nie pozostawia włókien na czyszczonych powierzchniach.  Mikrofibra o gramaturze 600g/m jest chłonna i łatwa do utrzymania w czystosci. Produkt należy prać w temperaturze 40°C.  Doskonale sprawdzi się przy wszelkich pracach związanych z pielęgnacją samochodu, zarówno podczas czyszczenia wnętrza, jak i przy docieraniu wosku.|akcesoria samochodowe
54|https://images.obi.pl/product/PL/932x365/699911_1.jpg|Wosk twardy 300 ml z politurą|59.99|1|95|18.0|10.0|9.0|435|Wosk twardy 300 ml z politurą marki Nigrin  Zestaw przeznaczony do renowacji zmatowionej karoserii samochodu składający się z twardego wosku z politurą, ściereczki z mikrofibry oraz gąbki.  Wysokiej jakości produkt oczyszcza i konserwuje powierzchnie nadając im intensywny połysk i wydobywając głębię koloru karoserii, bez konieczności długotrwałego polerowania.|akcesoria samochodowe
55|https://images.obi.pl/product/PL/932x365/689151_1.jpg|eXc ELITE wkład zapachowy real man|10.99|1|29|17.5|6.0|1.5|20|Wkład do zapachu samochodowego eXc ELITE real man  Jest to wkład uzupełniający.  eXc ELITE to zamknięte w eleganckiej obudowie intrygujące i przyjemne kompozycje zapachowe.  Montuje się je na kratce nawiewu, co umożliwia regulację intensywności zapachu wraz ze zmniejszaniem i zwiększaniem nawiewu.  Wkłady zapachowe są wymienne, każdorazowo można dokupić inny zapach i wypróbować różne kompozycje.|akcesoria samochodowe
56|https://images.obi.pl/product/PL/932x365/689152_1.jpg|eXc ELITE wkład zapachowy real woman|10.99|1|67|17.5|6.0|1.5|20|Wkład do zapachu samochodowego eXc ELITE real woman  Jest to wkład uzupełniający.  eXc ELITE to zamknięte w eleganckiej obudowie intrygujące i przyjemne kompozycje zapachowe.  Montuje się je na kratce nawiewu, co umożliwia regulację intensywności zapachu wraz ze zmniejszaniem i zwiększaniem nawiewu.  Wkłady zapachowe są wymienne, każdorazowo można dokupić inny zapach i wypróbować różne kompozycje.|akcesoria samochodowe
57|https://images.obi.pl/product/PL/932x365/689153_1.jpg|eXc ELITE wkład zapachowy mango & melon|7.99|1|92|17.5|6.0|1.5|20|Wkład do zapachu samochodowego eXc ELITE mango & melon  Jest to wkład uzupełniający.  eXc ELITE to zamknięte w eleganckiej obudowie intrygujące i przyjemne kompozycje zapachowe.  Montuje się je na kratce nawiewu, co umożliwia regulację intensywności zapachu wraz ze zmniejszaniem i zwiększaniem nawiewu.  Wkłady zapachowe są wymienne, każdorazowo można dokupić inny zapach i wypróbować różne kompozycje.|akcesoria samochodowe
58|https://images.obi.pl/product/PL/932x365/689155_1.jpg|eXc ELITE wkład zapachowy rześki grejpfrut|7.99|1|52|17.5|6.0|1.5|20|Wkład do zapachu samochodowego eXc ELITE rześki grejpfrut  Jest to wkład uzupełniający.  eXc ELITE to zamknięte w eleganckiej obudowie intrygujące i przyjemne kompozycje zapachowe.  Montuje się je na kratce nawiewu, co umożliwia regulację intensywności zapachu wraz ze zmniejszaniem i zwiększaniem nawiewu.  Wkłady zapachowe są wymienne, każdorazowo można dokupić inny zapach i wypróbować różne kompozycje.|akcesoria samochodowe
59|https://images.obi.pl/product/PL/932x365/689154_1.jpg|eXc ELITE wkład zapachowy new car|7.99|1|72|17.5|6.0|1.5|20|Wkład do zapachu samochodowego eXc ELITE new car  Jest to wkład uzupełniający.  eXc ELITE to zamknięte w eleganckiej obudowie intrygujące i przyjemne kompozycje zapachowe.  Montuje się je na kratce nawiewu, co umożliwia regulację intensywności zapachu wraz ze zmniejszaniem i zwiększaniem nawiewu.  Wkłady zapachowe są wymienne, każdorazowo można dokupić inny zapach i wypróbować różne kompozycje.|akcesoria samochodowe
