id|img|name|price|vat|amount|height|width|depth|weight|describe|cat
11|https://images.obi.pl/product/PL/932x365/680354_1.jpg|Einhell Przecinarka do glazury TC-TC 800 21x43x45cm|479.0|1|7|20.6|42.6|44.5|9.1|Przecinarka do glazury TC-TC 800 o wymiarach 21x43x45cm, firmy Einhell.  Jest to kompaktowe i łatwe w transporcie narzędzie do cięcia z dużą dokładnością płytek ściennych i podłogowych. Duży stół roboczy ma bezpieczne wsparcie dla prowadzenia standardowych rozmiarów płytek. Przecinarka wyposażona jest w zbiornik z wodą do chłodzenia tarczy z funkcją łatwego opróżniania. Sam blat roboczy posiada regulację pochylenia w zakresie od 0 do 45 stopni. Solidna rama jest wyposażona w antypoślizgowe plastikowe nóżki zapewniające stabilność, dzięki otworom montażowym można je łatwo zamontować na każdym stole warsztatowym. Napięcie znamionowe: 220-240 V około 50 Hz Moc silnika: 800 W S2 10 min Liczba obrotów silnika: 2950 min-1 Klasa izolacji: Klasa F Rodzaj ochrony: IPX4 Klasa ochrony: I Długość cięcia: nieograniczona Długość cięcia typu Jolly: nieograniczona Wysokość cięcia 90°: 34 mm Wysokość cięcia 45°: 14 mm Stół przecinarki-Wymiary 395 mm x 385 mm Tarcza tnąca diamentowa 180 x 25,4 mm Waga: 9,2 kg.|technika
12|https://images.obi.pl/product/PL/932x365/698660_1.jpg|Norton Clipper Przecinarka do płytek TR 232 S/L 1100 W|3899.0|1|0|117.5|186.0|60.0|72.0|Przecinarka do płytek TR 232 S/L Norton Clipper  Przecinarka TR 232 została zaprojektowana z myślą o wytrzymałości i wysokiej wydajności. Urządzenie jest przeznaczone do przecinania wielu rodzajów płytek na sucho i mokro.  Tak samo, jak w przypadku innych produktów Norton Clipper, operator natychmiast doceni dbałość o szczegóły i jakość materiałów zastosowanych w konstrukcji urządzenia. Urządzenie wraz ze wszystkimi elementami montowane jest zgodnie z wysokimi normami zapewniającymi długi okres użytkowania przy minimalnej konserwacji.  Urządzenie jest przeznaczone do przecinania na mokro wielu rodzajów płytek, materiałów budowlanych i wyrobów ogniotrwałych. Nie jest przeznaczone do cięcia drewna, metalu ani jakichkolwiek innych materiałów.  Rama wykonana ze stali i aluminium zapewnia odpowiednią sztywność i wytrzymałość konstrukcji. 4 rozkładane nogi gwarantują stabilność podczas pracy.  Precyzyjnie kierowana aluminiowa konsola składa się z silnika elektrycznego, prowadnic i osłony tarczy. Głowicę można przechylać umożliwiając cięcie pod kątem do 45°.  Układ osłony tarczy obsługujący tarcze o maksymalnej średnicy 230 mm jest szczelnie zamknięty, ale zewnętrzną pokrywę można zdjąć, aby przeprowadzić prace konserwacyjne lub wymienić tarczę. Osłona zapewnia operatorowi maksymalną ochronę i zwiększoną widoczność elementu obrabianego. Do zabezpieczenia kołnierza mocującego służy sześciokątna nakrętka (gwintowana w lewo).  System chłodzenia wodą obejmuje: Zatapialną elektryczną pompę wodną. Rurę ssącą z tworzywa sztucznego dostarczającą wodę z miski do głowicy tnącej. Zdejmowaną plastikową miskę umieszczoną pod stołem, która zapobiega nadmiernej utracie wody. Dyszę wodną umieszczoną na obudowie, która zapewnia odpowiedni przepływ wody na tarczy.  Silnik elektryczny jednofazowy o mocy 1,1 kW. Do uruchamiania i wyłączania urządzenia służy przełącznik z czerwonym i zielonym przyciskiem. Czerwony przycisk jest również wyłącznikiem awaryjnym.  Dane techniczne: Napięcie zasilające / Moc: 230V 1 ~ /1,1Kw Bezpiecznik / generator: 16A / 3 kVA Średnica tarczy i otworu: śr. 230 x 25,4mm Głowica wychylna: 0 - 45° Maksymalna głębokość cięcia pod kątem 90° / 45° : 15mm / 10mm Prędkość obrotowa: 2950 min-1 Wibracje dłoni/ramienia: < 2,5 m/s2 Poziom mocy akustycznej / ciśnienia akustycznego: 71 dB (A) / 79 dB (A) Wymiary stołu: 1200 x 565 mm|technika
13|https://images.obi.pl/product/PL/932x365/582056_1.jpg,https://images.obi.pl/product/PL/932x365/582056_2.jpg,https://assets.obi.de/skin/a94dcb7/images/blind.gif|LUX Przecinarka do glazury FSM 600 mm|279.0|1|36|22.0|17.0|80.0|6.5|Przecinarka do glazury FSM 600 mm, LUX-TOOLS. Ręczna przecinarka do glazury przeznaczona do cięcia małych i dużych płytek ceramicznych o grubości do 12 mm i długości do 600 mm. Wyposażona jest w prowadnicę równoległą, ostrze o średnicy 22 mm i poręczny uchwyt.|technika
14|https://images.obi.pl/product/PL/932x365/696484_1.jpg|Dedra Przecinarka do glazury DED7827 o mocy 800 W|1299.0|1|25|8.5|12.0|5.8|29.0|Przecinarka do płytek glazurniczych DED7827 marki Dedra o mocy 800W z przesuwną głowicą tnącą  Przecinarka tarczowa do cięcia ceramiki wyposażona jest w elektryczny silnik indukcyjny oraz tarczę o średnicy 200 mm.  Przecinarka z tarczową piłą diamentową jest przeznaczona do cięcia wszelkiego rodzaju płytek okładzinowych, zarówno ściennych jak i podłogowych, oraz kamienia, cegły, cegły klinkierowej i innych materiałów ceramicznych o wymiarach z zakresu użytkowego.  W urządzeniu zastosowano system obróbki na mokro z użyciem wody jako czynnika chłodzącego i przeciwpyłowego, podawanego bezpośrednio na tarczę diamentową. Dzięki temu w czasie pracy znacznie ograniczono rozprzestrzenianie się urobku.  Maszyna umożliwia wykonanie podstawowych operacji cięcia elementów ceramicznych: cięcie wzdłużne pasków, cięcie poprzeczne, cięcie wzdłuż przekątnej oraz ukosowanie krawędzi.  Parametry urządzenia: Narzędzie klasy I Wymiary stołu roboczego : 890 x 394 mm Max. długość cięcia: 650 mm Max. grubość cięcia: 36 mm Max. grubość cięcia przy ukosowaniu 45°: do 29 mm Zakres odchyleń głowicy roboczej (od pionu) od 0° do 45° Moc pompki: 5W Max. temp. wody w obiegu 35°|technika
15|https://images.obi.pl/product/PL/932x365/337198_1.jpg,https://images.obi.pl/product/PL/932x365/337198_2.jpg|Einhell Przecinarka do glazury TH-TC 618 600 W|429.0|1|0|19.0|34.5|37.0|8.6|Przecinarka do glazury TH-TC 618 600 W marki Einhell to kompaktowe i łatwe w transporcie narzędzie do cięcia z dużą dokładnością płytek ściennych i podłogowych. Duży stół roboczy ma bezpieczne wsparcie dla prowadzenia standardowych rozmiarów płytek. Przecinarka wyposażona jest w zbiornik z wodą do chłodzenia tarczy z funkcją łatwego opróżniania. Sam blat roboczy posiada regulację pochylenia w zakresie od 0 do 45 stopni. Solidna rama jest wyposażona w antypoślizgowe plastikowe nóżki zapewniające stabilność, dzięki otworom montażowym można je łatwo zamontować na każdym stole warsztatowym.  Urządzenie zasilane jest napięciem sieciowym 220-240 V.|technika
16|https://images.obi.pl/product/PL/932x365/622957_1.jpg|Nutool Przecinarka do glazury MC990 800 W 720 mm|1799.0|1|12|112.0|106.0|44.5|33.0|Przecinarka do glazury MC990 800 W 720 mm marki Nutool. Przecinarka z tarczową piłą diamentową o średnicy 200 mm służy do precyzyjnego cięcia wszelkiego rodzaju płytek ceramicznych, zarówno ściennych, jak i podłogowych oraz kamienia, cegły, cegły klinkierowej i innych materiałów ceramicznych. Umożliwia cięcia pod kątem od 0 st. do 45 st. Przecinarka wyposażona jest w przesuwną głowicę tnącą. Stosuje się tu system obróbki na mokro z użyciem wody jako czynnika chłodzącego i przeciwpyłowego. Jest to uniwersalne urządzenie zapewniające wysoką wydajność i precyzję. Dzięki szybkiemu i bezproblemowemu montażowi 4 stopek przeznaczone jest zarówno do stacjonarnego, jak i mobilnego użycia. Moc: 800 W. Zasilanie: 230 V / 50 Hz. Prędkość obrotowa bez obciążenia: 2.950 obr/min. Maksymalna głębokość cięcia: 36 mm (90 st.), 29 mm (45 st.). Maksymalna długość cięcia: 720 mm. Wymiary stołu roboczego: 990 mm x 394 mm. Waga: 35 kg. W zestawie: prowadnica równoległa i akcesoria do cięcia skośnego.|technika
17|https://images.obi.pl/product/PL/932x365/673703_1.jpg|Graphite Przecinarka do glazury 1200 W|2599.0|1|30|125.0|126.0|48.6|59.6|Przecinarka do glazury 59G887 o mocy 1200 W marki Graphite.  Przecinarka z piłą o średnicy 250 x 25,4 mm służy do precyzyjnego cięcia wszelkiego rodzaju płytek ceramicznych, zarówno ściennych, jak i podłogowych oraz kamienia, cegły, cegły klinkierowej i innych materiałów ceramicznych. Umożliwia cięcia pod kątem od 90/45°. Przecinarka wyposażona jest w przesuwną głowicę tnącą. Stosuje się tu system obróbki na mokro z użyciem wody jako czynnika chłodzącego i przeciwpyłowego. Dzięki szybkiemu i bezproblemowemu montażowi 4 stopek przeznaczone jest zarówno do stacjonarnego, jak i mobilnego użycia. Prędkość obrotowa bez obciążenia: 2.950 obr/min. Maksymalna głębokość cięcia: 58/45 mm dla 90/45°. Maksymalna długość cięcia: 1260 mm dla cięcia wgłębnego oraz 1100 mm bez cięcia wgłębnego. Zasięg posuwu głowicy: 1200 mm Wymiary stołu roboczego: 468 x 1260 mm. Wysokość: 850 mm.|technika
18|https://images.obi.pl/product/PL/932x365/687244_1.jpg|Maszynka do płytek ceramicznych 1000 mm|399.0|1|17|22.0|120.0|15.0|9.1|Maszynka do płytek ceramicznych 1000 mmZnajduje swoje zastosowanie podczas prac glazurniczych. Płynne prowadzenie noża na prowadnicy umożliwiają zastosowane łożyska kulkowe. Aluminiowy blat wyposażony w miarę metryczną oraz kątownik.|technika
19|https://images.obi.pl/product/PL/932x365/638137_1.jpg|LUX Kółko tnące do przecinarek 22 mm|27.99|1|87|||||Kółko tnące-22 mm przeznaczone jest do przecinarek do cięcia płytek. Część jest prosta do wymiany w momencie kiedy stare kółko już słabo tnie.|technika
20|https://images.obi.pl/product/PL/932x365/687245_1.jpg|Maszynka do płytek ceramicznych 800 mm|499.0|1|16|28.0|100.0|20.0|11.5|Maszynka do płytek ceramicznych 800 mmZnajduje swoje zastosowanie podczas prac glazurniczych. Płynne prowadzenie noża na prowadnicy umożliwiają zastosowane łożyska kulkowe. Aluminiowy blat wyposażony w miarę metryczną oraz kątownik.|technika
21|https://images.obi.pl/product/PL/932x365/325245_1.jpg|Kółko tnące do przecinarki do glazury LUX|12.99|1|53|||||Kółko przeznaczone jest jako część zapasowa do przecinarki ręcznej do glazury firmy LUX. Średnica: 22 mm# Szerokość: 2 mm|technika
22|https://images.obi.pl/product/PL/932x365/624266_2.jpg,https://images.obi.pl/product/PL/932x365/624266_1.jpg|Nutool Przecinarka do glazury MC1170 800 W 230 mm|2099.0|1|39|137.0|55.0|38.5|31.0|Przecinarka do glazury MC1170 800 W 230 mm marki Nutool. Przecinarka z tarczową piłą diamentową służy do precyzyjnego cięcia wszelkiego rodzaju płytek ceramicznych, zarówno ściennych, jak i podłogowych oraz kamienia, cegły, cegły klinkierowej i innych materiałów ceramicznych. Umożliwia cięcie pod kątem od 0 st. do 45 st. Przecinarka wyposażona jest w przesuwną głowicę tnącą. Stosuje się tu system obróbki na mokro z użyciem wody jako czynnika chłodzącego i przeciwpyłowego. Jest to uniwersalne urządzenie zapewniające wysoką wydajność i precyzję. Dzięki szybkiemu i bezproblemowemu montażowi 4 stopek przeznaczone jest zarówno do stacjonarnego, jak i mobilnego użycia. Moc: 800 W. Zasilanie: 230 V / 50 Hz. Prędkość obrotowa bez obciążenia: 2.950 obr/min. Maksymalna głębokość cięcia: 36 mm (90 st.), 29 mm (45 st.). Maksymalna długość cięcia: 900 mm. Wymiary stołu roboczego: 1170 mm x 394 mm. W zestawie: prowadnica równoległa i akcesoria do cięcia skośnego.|technika
23|https://images.obi.pl/product/PL/932x365/675086_1.jpg|LUX Zapasowy krążek tnący 22 mm|32.99|1|63|10.0|5.0|1.2|27|Kółko przeznaczone jest jako część zapasowa do przecinarki ręcznej do glazury, marki LUX-Tools. Średnica: 22 mm|technika
24|https://images.obi.pl/product/PL/932x365/626955_1.jpg|LUX Zapasowy krążek tnący 22 mm|15.99|1|79|||||Kółko przeznaczone jest jako część zapasowa do przecinarki ręcznej do glazury marki LUX-Tools. Średnica: 22 mm# Szerokość: 2 mm|technika
25|https://images.obi.pl/product/PL/932x365/582059_3.jpg,https://images.obi.pl/product/PL/321x321/582059_1.jpg,https://assets.obi.de/skin/a94dcb7/images/blind.gif|Ellix Przecinarka do glazury 400 mm|69.99|1|21|9.4|14.0|53.0|1.59|Przecinarka do glazury 400 mm, marki Ellix. Ręczna przecinarka do glazury przeznaczona do cięcia małych i średnich płytek ceramicznych o grubości do 10 mm i długości do 400 mm. Wyposażona jest w prowadnicę równoległą, ostrze o średnicy 15 mm i poręczny uchwyt.|technika
26|https://images.obi.pl/product/PL/932x365/698659_1.jpg|Norton Clipper Przecinarka do glazury TR202 900 W|1599.0|1|93|120.0|93.0|47.0|35.0|Przecinarka do płytek TR 202 Norton Clipper  Przecinarka TR 202 została zaprojektowana z myślą o wytrzymałości i wysokiej wydajności. Urządzenie jest przeznaczone do przecinania wielu rodzajów płytek na sucho i mokro.  Tak samo, jak w przypadku innych produktów Norton Clipper, operator natychmiast doceni dbałość o szczegóły i jakość materiałów zastosowanych w konstrukcji urządzenia. Urządzenie wraz ze wszystkimi elementami montowane jest zgodnie z wysokimi normami zapewniającymi długi okres użytkowania przy minimalnej konserwacji.  Urządzenie jest przeznaczone do przecinania na mokro wielu rodzajów płytek, materiałów budowlanych i wyrobów ogniotrwałych. Nie jest przeznaczone do cięcia drewna, metalu ani jakichkolwiek innych materiałów. Rama wykonana ze stali i aluminium zapewnia odpowiednią sztywność i wytrzymałość konstrukcji. 4 rozkładane nogi gwarantują stabilność podczas pracy.  Precyzyjnie kierowana aluminiowa konsola składa się z silnika elektrycznego, prowadnic i osłony tarczy. Głowicę można przechylać umożliwiając cięcie pod kątem do 45°.  Układ osłony tarczy obsługujący tarcze o maksymalnej średnicy 200 mm jest szczelnie zamknięty, ale zewnętrzną pokrywę można zdjąć, aby przeprowadzić prace konserwacyjne lub wymienić tarczę. Osłona zapewnia operatorowi maksymalną ochronę i zwiększoną widoczność elementu obrabianego. Do zabezpieczenia kołnierza mocującego służy sześciokątna nakrętka (gwintowana w lewo).  System chłodzenia wodą obejmuje: Zatapialną elektryczną pompę wodną. Rurę ssącą z tworzywa sztucznego dostarczającą wodę z miski do głowicy tnącej. Zdejmowaną plastikową miskę umieszczoną pod stołem, która zapobiega nadmiernej utracie wody. Dyszę wodną umieszczoną na obudowie, która zapewnia odpowiedni przepływ wody na tarczy.  Silnik elektryczny jednofazowy o mocy 900 W. Do uruchamiania i wyłączania urządzenia służy przełącznik z czerwonym i zielonym przyciskiem. Czerwony przycisk jest również wyłącznikiem awaryjnym.  Dane techniczne: Napięcie zasilające / Moc: 230V 1 ~ / 900 W (1,2 Hp) Bezpiecznik / generator: 16A / 3 kVA Średnica tarczy i otworu: śr. 200 x 25,4mm Głowica wychylna: 0 - 45° Maksymalna głębokość cięcia pod kątem 90° / 45° : 15mm / 10mm Maksymalna długość cięcia: 650 mm Prędkość obrotowa: 2950 min-1 Wibracje dłoni/ramienia: < 2,5 m/s2 Poziom mocy akustycznej / ciśnienia akustycznego: 80 dB (A) / 72 dB (A) Wymiary stołu: 810 x 470 mm|technika
27|https://images.obi.pl/product/PL/932x365/582058_1.jpg,https://images.obi.pl/product/PL/932x365/582058_2.jpg|Ellix Przecinarka ręczna do glazury 600 mm|199.0|1|17|||||Ręczna przecinarka do glazury 600 mm, marki Ellix. Przecinarka do glazury przeznaczona do cięcia małych i średnich płytek ceramicznych o grubości do 10 mm i długości do 600 mm. Wyposażona jest w prowadnicę równoległą, ostrze o średnicy 15 mm i poręczny uchwyt.  Stabilna podstawa do pracy na podłodze czy blacie.|technika
