id|img|name|price|vat|amount|height|width|depth|weight|describe|cat
11|https://images.obi.pl/product/PL/932x365/688159_1.jpg|Eurotaxpol Parapet świerk 122 cm x 30 cm x 2,7 cm|89.99|1|20|122.0|30.0|2.7|4.5|Parapet wewnętrzny świerk marki Eruotaxpol Jest to wysokiej klasy parapet wewnętrzny wykonany z drewna dębowego. Charakteryzuje się wytrzymałością i eleganckim wyglądem, swoje zastosowanie znajdzie w pomieszczeniach mieszkalnych i użyteczności publicznej. Powierzchnia jest bardzo łatwa w pielęgnacji i przyjemna w dotyku.|budować
12|https://images.obi.pl/product/PL/932x365/530597_1.jpg;https://images.obi.pl/product/PL/932x365/530597_3.jpg|Contrio RHR Roleta Przyciemniająca Beżowy 78 cm x 118 cm|199.0|1|61|118.0|78.0|7.0|740.0||budować
13|https://images.obi.pl/product/PL/932x365/661351_1.jpg|Knap Parapet granitowy Indy Black 92 cm x 30 cm x 2 cm|205.0|1|85|2.0|92.0|30.0|14.5|Parapet granitowy w kolorze Indy Black o wymiarach 92 cm x 30 cm x 2 cm, firmy Knap. Przeznaczony do montażu zarówno wewnątrz, jak i na zewnątrz pomieszczeń. Materiał, z którego został wykonany, zapewnia wyjątkową odporność na ścieranie i działanie czynników zewnętrznych. Grubość parapetu wynosi 20 mm +/- 2 mm wynikająca z charakteru obróbki materiału.|budować
14|https://images.obi.pl/product/PL/932x365/434281_1.jpg;https://images.obi.pl/product/PL/932x365/434281_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Vilo Nakładka parapetowa marmur, 200 cm x 38 cm x 5,5 cm|139.0|1|77|2.0|38.0|5.5|4.15|Nakładka na parapet PVC, w kolorze marmur, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 200 cm.|budować
15|https://images.obi.pl/product/PL/932x365/688159_1.jpg|Eurotaxpol Parapet świerk 152 cm x 30 cm x 2,7 cm|109.0|1|40|152.0|30.0|2.7|5.4|Parapet wewnętrzny świerk marki Eruotaxpol Jest to wysokiej klasy parapet wewnętrzny wykonany z drewna dębowego. Charakteryzuje się wytrzymałością i eleganckim wyglądem, swoje zastosowanie znajdzie w pomieszczeniach mieszkalnych i użyteczności publicznej. Powierzchnia jest bardzo łatwa w pielęgnacji i przyjemna w dotyku.|budować
16|https://images.obi.pl/product/PL/932x365/557770_1.jpg|Parapet wewnętrzny PVC biały, 186 cm x 25 cm x 4,2 cm|99.99|1|59|186.0|25.0|4.2|4.05|Parapet wewnętrzny PVC, w kolorze białym. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm.|budować
17|https://images.obi.pl/product/PL/932x365/622495_1.jpg|ACO Okno gospodarcze ACO Kipp białe 100 cm x 60 cm|265.0|1|5|60.0|100.0|6.0|9.3|Okno do pomieszczeń niemieszkalnych, białe, 100 cm x 60 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,6 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
18|https://images.obi.pl/product/PL/932x365/557770_1.jpg|Parapet wewnętrzny PVC biały, 126 cm x 30 cm x 4,2 cm|89.99|1|69|126.0|30.0|4.2|2.86|Parapet wewnętrzny PVC, w kolorze białym. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm.|budować
19|https://images.obi.pl/product/PL/932x365/621479_1.jpg;https://images.obi.pl/product/PL/932x365/621479_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Vilo Nakładka parapetowa orzech, 200 cm x 38 cm x 5,5 cm|169.0|1|46|2.0|38.0|5.5|4.15|Nakładka na parapet PVC, w kolorze orzech, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 200 cm.|budować
20|https://images.obi.pl/product/PL/932x365/434284_1.jpg;https://images.obi.pl/product/PL/932x365/434284_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Vilo Nakładka parapetowa marmur, 300 cm x 38 cm x 5,5 cm|249.0|1|81|3.0|38.0|5.5|6.2|Nakładka na parapet PVC, w kolorze marmur, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 300 cm.|budować
21|https://images.obi.pl/product/PL/932x365/631310_1.jpg|Knap Parapet granitowy Bianco New Crystal 92 cm x 30 cm x 2 cm|199.0|1|9|92.0|30.0|2.0|14.5|Parapet granitowy w kolorze Bianco New Crystal, o wymiarach 92 cm x 30 cm x 2 cm, firmy Knap. Przeznaczony do montażu zarówno wewnątrz, jak i na zewnątrz pomieszczeń. Materiał, z którego został wykonany, zapewnia wyjątkową odporność na ścieranie i działanie czynników zewnętrznych. Grubość parapetu wynosi 20 mm +/- 2 mm wynikająca z charakteru obróbki materiału.|budować
22|https://images.obi.pl/product/PL/932x365/261638_1.jpg;https://images.obi.pl/product/PL/932x365/261638_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif;https://assets.obi.de/skin/a94dcb7/images/blind.gif;https://assets.obi.de/skin/a94dcb7/images/blind.gif;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Wenta PRO PCV Okno Dachowe Biały PCV 78 cm x 118 cm|939.0|1|81|118.0|78.0|15.0|30.1||budować
23|https://images.obi.pl/product/PL/932x365/688159_1.jpg|Eurotaxpol Parapet świerk 92 cm x 30 cm x 2,7 cm|69.99|1|12|92.0|30.0|2.7|3.4|Parapet wewnętrzny świerk marki Eruotaxpol Jest to wysokiej klasy parapet wewnętrzny wykonany z drewna dębowego. Charakteryzuje się wytrzymałością i eleganckim wyglądem, swoje zastosowanie znajdzie w pomieszczeniach mieszkalnych i użyteczności publicznej. Powierzchnia jest bardzo łatwa w pielęgnacji i przyjemna w dotyku.|budować
24|https://images.obi.pl/product/PL/932x365/434288_1.jpg;https://images.obi.pl/product/PL/932x365/434288_2.jpg|Vilo Nakładka parapetowa złoty dąb, 200 cm x 38 cm x 5,5 cm|169.0|1|58|2.0|38.0|5.5|4.15|Nakładka na parapet PVC, w kolorze złoty dąb, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 200 cm.|budować
25|https://images.obi.pl/product/PL/932x365/603350_1.jpg|Parapet wewnętrzny PVC orzech, 126 cm x 25 cm x 4,2 cm|80.49|1|56|126.0|25.0|4.2|2.74|Parapet wewnętrzny PVC, w kolorze orzech. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm. Szerokość: 25 cm. Długość: 126 cm.|budować
26|https://images.obi.pl/product/PL/932x365/622496_1.jpg|ACO Okno gospodarcze ACO Kipp brązowe 60 cm x 40 cm|169.0|1|72|40.0|60.0|6.0|4.3|Okno do pomieszczeń niemieszkalnych, brązowe, 60 cm x 40 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,6 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
27|https://images.obi.pl/product/PL/932x365/557770_1.jpg|Parapet wewnętrzny PVC biały, 156 cm x 30 cm x 4,2 cm|115.0|1|66|156.0|30.0|4.2|3.2|Parapet wewnętrzny PVC, w kolorze białym. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm.|budować
28|https://images.obi.pl/product/PL/932x365/434280_1.jpg;https://images.obi.pl/product/PL/932x365/434280_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Vilo Nakładka parapetowa biała, 200 cm x 38 cm x 5,5 cm|139.0|1|85|5.5|38.0|2.0|4.2|Nakładka na parapet PVC, w kolorze białym, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 200 cm.|budować
29|https://images.obi.pl/product/PL/932x365/603350_1.jpg|Parapet wewnętrzny PVC orzech, 186 cm x 30 cm x 4,2 cm|139.0|1|6|186.0|30.0|4.2|3.87|Parapet wewnętrzny PVC, w kolorze orzech. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm. Szerokość: 30 cm. Długość: 186 cm.|budować
30|https://images.obi.pl/product/PL/932x365/409062_1.jpg|Parapet wewnętrzny PVC złoty dąb, 156 cm x 25 cm x 4,2 cm|109.0|1|0|156.0|25.0|4.2|3.2|Parapet wewnętrzny PVC, w kolorze złoty dąb. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm. Szerokość: 25 cm. Długość: 156 cm.|budować
31|https://images.obi.pl/product/PL/932x365/468619_1.jpg|Wenta Wyłaz Dachowy 45 cm x 73 cm|279.0|1|37|98.0|72.0|12.0|12.7||budować
32|https://images.obi.pl/product/PL/932x365/530598_1.jpg|Contrio RHR Roleta Przyciemniająca Granatowy 78 cm x 118 cm|199.0|1|92|118.0|78.0|7.0|740.0||budować
33|https://images.obi.pl/product/PL/932x365/622491_1.jpg|ACO Okno gospodarcze ACO Kipp białe 80 cm x 50 cm|199.0|1|24|50.0|80.0|6.0|6.3|Okno do pomieszczeń niemieszkalnych, białe, 80 cm x 50 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,6 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
34|https://images.obi.pl/product/PL/932x365/622492_1.jpg|ACO Okno gospodarcze ACO Kipp białe 60 cm x 40 cm|175.0|1|90|40.0|60.0|6.0|4.3|Okno do pomieszczeń niemieszkalnych, białe, 60 cm x 40 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,6 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
35|https://images.obi.pl/product/PL/932x365/622497_1.jpg|ACO Okno gospodarcze ACO Kipp brązowe 100 cm x 80 cm|299.0|1|19|80.0|100.0|6.0|9.8|Okno do pomieszczeń niemieszkalnych, brązowe, 100 cm x 80 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,6 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
36|https://images.obi.pl/product/PL/932x365/247763_1.jpg;https://images.obi.pl/product/PL/932x365/247763_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif;https://assets.obi.de/skin/a94dcb7/images/blind.gif;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Wenta Okno Dachowe Drewniane 78 cm x 118 cm|519.0|1|7|124.0|80.0|13.0|29.0||budować
37|https://images.obi.pl/product/PL/932x365/419939_1.jpg;https://images.obi.pl/product/PL/932x365/419939_2.jpg|Parapet wewnętrzny PVC Dąb Bielony 156 cm x 30 cm x 4,2 cm|109.0|1|16|156.0|30.0|4.2||Parapet wewnętrzny PVC w kolorze Dąb Bielonym. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości.|budować
38|https://images.obi.pl/product/PL/932x365/689669_1.jpg;https://images.obi.pl/product/PL/932x365/689669_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Parapet laminowany Arlington 30 x 28 x 305 cm|73.99|1|65|2.8|3.05|30.0|16.5|Parapet wewnętrzny laminowany firmy Biuro Styl. Wykonany z płyty wiórowej pokrytej wysokociśnieniowym laminatem dekoracyjnym. Parapet posiada wysoką klasę wytrzymałości, jego klasyczny wygląd podkreśli elegancję pomieszczenia. Ponad to cechuje się łatwością w konserwacji.  Parapet docinany zgodnie z życzeniem klienta. Maksymalna długość: 305 cm|budować
39|https://images.obi.pl/product/PL/932x365/700653_1.jpg|ACO Okno gospodarcze ACO Kipp antracyt 100 cm x 80 cm|389.0|1|15|100.0|80.0|5.8|12.0|Okno do pomieszczeń niemieszkalnych, antracyt, 100 cm x 80 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,8 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
40|https://images.obi.pl/product/PL/932x365/557770_1.jpg|Parapet wewnętrzny PVC biały, 156 cm x 25 cm x 4,2 cm|86.99|1|62|156.0|25.0|4.2|3.2|Parapet wewnętrzny PVC, w kolorze białym. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm.|budować
41|https://images.obi.pl/product/PL/932x365/434289_1.jpg;https://images.obi.pl/product/PL/932x365/434288_2.jpg|Vilo Nakładka parapetowa złoty dąb, wym. 300 cm x 38 cm x 5,5 cm|249.0|1|22|3.0|38.0|5.5|6.2|Nakładka na parapet PVC, w kolorze złoty dąb, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 300 cm.|budować
42|https://images.obi.pl/product/PL/932x365/603350_1.jpg|Parapet wewnętrzny PVC orzech, 186 cm x 25 cm x 4,2 cm|109.0|1|38|186.0|25.0|4.2|4.05|Parapet wewnętrzny PVC, w kolorze orzech. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm. Szerokość: 25 cm. Długość: 186 cm.|budować
43|https://images.obi.pl/product/PL/932x365/409062_1.jpg|Parapet wewnętrzny PVC złoty dąb, 156 cm x 30 cm x 4,2 cm|139.0|1|89|156.0|30.0|4.2|3.2|Parapet wewnętrzny PVC, w kolorze złoty dąb. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm. Szerokość: 30 cm. Długość: 156 cm.|budować
44|https://images.obi.pl/product/PL/932x365/409062_1.jpg|Parapet wewnętrzny PVC złoty dąb, 186 cm x 25 cm x 4,2 cm|109.0|1|30|186.0|25.0|4.2|4.05|Parapet wewnętrzny PVC, w kolorze złoty dąb. Charakteryzuje się odpornością na działanie wody, wysoką temperaturę oraz na promieniowanie UV. Powierzchnia pokryta wysokiej jakości folią okleinową jest łatwa do utrzymania w czystości. Grubość: 4,2 cm. Szerokość: 25 cm. Długość: 186 cm.|budować
45|https://images.obi.pl/product/PL/932x365/530595_1.jpg|Contrio DUR Roleta Zaciemniająca Beżowy 78 cm x 140 cm|379.0|1|33|140.0|78.0|11.0|1.91||budować
46|https://images.obi.pl/product/PL/932x365/622498_1.jpg|ACO Okno gospodarcze ACO Kipp brązowe 80 cm x 50 cm|205.0|1|5|50.0|80.0|6.0|6.3|Okno do pomieszczeń niemieszkalnych, brązowe, 80 cm x 50 cm, marki ACO Kipp. Okno wykonane z wysokiej jakości tworzywa PVC, przeznaczone do pomieszczeń gospodarczych: piwnic, garaży, domków letniskowych, budynków inwentarskich, a także do małych łazienek w domkach jednorodzinnych. Posiada ościeżnicę o wysokiej sztywności, wykonaną z trójkomorowych, izolowanych termicznie profili i uchylne, wyjmowane od wewnątrz skrzydło z 3 ustawieniami otwarcia. Okno oszklone jest pojedynczą szybą o grubości 5 mm (Uv = 5,6 W/m2K). Specjalne uszczelki z materiału odpornego na działanie światła i czynników atmosferycznych zapewniają optymalną szczelność połączeń. Kształt profili ogranicza osadzanie się zanieczyszczeń. Okno wyposażone jest w system odwadniający, odprowadzający wodę na zewnątrz przez ramę ościeżnicy. Może być montowane za pomocą zwykłych kotew budowlanych. Nowoczesne, proste wzornictwo sprawia, że okno ACO Kipp jest nie tylko funkcjonalne, ale też podwyższa walory estetyczne pomieszczeń i ścian budynków.|budować
47|https://images.obi.pl/product/PL/932x365/621480_1.jpg;https://images.obi.pl/product/PL/932x365/621479_2.jpg;https://assets.obi.de/skin/a94dcb7/images/blind.gif|Vilo Nakładka parapetowa orzech, 300 cm x 38 cm x 5,5 cm|249.0|1|52|3.0|38.0|5.5|6.2|Nakładka na parapet PVC, w kolorze orzech, marki Vilo. Umożliwia w prosty sposób odnowienie starego parapetu. Jest estetyczna, trwała i łatwa do utrzymania w czystości. Grubość: 5,5 cm. Szerokość: 38 cm. Długość: 300 cm.|budować
