22|Wielkoœæ:select:0|Bardzo ma³y:0|1
23|Kolor:select:0|Pomarañczowy:0|1
23|Wielkoœæ:select:0|Bardzo ma³y:0|1
23|Wielkoœæ:select:1|Ma³y:1|2
24|Kolor:select:0|Lazurowy:0|1
24|Wielkoœæ:select:0|Œredni:0|1
24|Wielkoœæ:select:1|Ma³y:1|2
25|Kolor:select:0|Lazurowy:0|1
25|Kolor:select:1|B³êkitny:1|2
25|Kolor:select:2|Zielony:2|3
25|Wielkoœæ:select:0|Ma³y:0|1
25|Wielkoœæ:select:1|Du¿y:1|2
26|Kolor:select:0|Burgundowy:0|1
26|Kolor:select:1|Czerwony:1|2
26|Kolor:select:2|Niebieski:2|3
26|Wielkoœæ:select:0|Bardzo ma³y:0|1
26|Wielkoœæ:select:1|Du¿y:1|2
27|Kolor:select:0|Niebieski:0|1
27|Kolor:select:1|Czerwony:1|2
27|Kolor:select:2|B³êkitny:2|3
27|Wielkoœæ:select:0|Bardzo du¿y:0|1
27|Wielkoœæ:select:1|Ma³y:1|2
28|Kolor:select:0|Czerwony:0|1
28|Wielkoœæ:select:0|Du¿y:0|1
28|Wielkoœæ:select:1|Bardzo du¿y:1|2
29|Kolor:select:0|Niebieski:0|1
29|Kolor:select:1|Burgundowy:1|2
29|Wielkoœæ:select:0|Œredni:0|1
29|Wielkoœæ:select:1|Bardzo ma³y:1|2
30|Kolor:select:0|Pomarañczowy:0|1
30|Wielkoœæ:select:0|Bardzo ma³y:0|1
31|Kolor:select:0|B³êkitny:0|1
31|Wielkoœæ:select:0|Du¿y:0|1
32|Kolor:select:0|Zielony:0|1
32|Wielkoœæ:select:0|Du¿y:0|1
33|Kolor:select:0|Niebieski:0|1
33|Wielkoœæ:select:0|Du¿y:0|1
34|Kolor:select:0|Zielony:0|1
34|Kolor:select:1|B³êkitny:1|2
34|Kolor:select:2|Pomarañczowy:2|3
34|Wielkoœæ:select:0|Bardzo du¿y:0|1
34|Wielkoœæ:select:1|Œredni:1|2
35|Kolor:select:0|Pomarañczowy:0|1
35|Kolor:select:1|Burgundowy:1|2
35|Kolor:select:2|Lazurowy:2|3
35|Wielkoœæ:select:0|Du¿y:0|1
36|Kolor:select:0|B³êkitny:0|1
36|Kolor:select:1|Niebieski:1|2
36|Kolor:select:2|Czerwony:2|3
36|Wielkoœæ:select:0|Ma³y:0|1
36|Wielkoœæ:select:1|Œredni:1|2
37|Kolor:select:0|Pomarañczowy:0|1
37|Kolor:select:1|B³êkitny:1|2
37|Kolor:select:2|Burgundowy:2|3
37|Wielkoœæ:select:0|Du¿y:0|1
37|Wielkoœæ:select:1|Ma³y:1|2
38|Kolor:select:0|Burgundowy:0|1
38|Kolor:select:1|B³êkitny:1|2
38|Wielkoœæ:select:0|Du¿y:0|1
38|Wielkoœæ:select:1|Bardzo du¿y:1|2
39|Kolor:select:0|B³êkitny:0|1
39|Kolor:select:1|Pomarañczowy:1|2
39|Kolor:select:2|Czerwony:2|3
39|Wielkoœæ:select:0|Bardzo ma³y:0|1
40|Kolor:select:0|Lazurowy:0|1
40|Wielkoœæ:select:0|Bardzo ma³y:0|1
40|Wielkoœæ:select:1|Bardzo du¿y:1|2
41|Kolor:select:0|B³êkitny:0|1
41|Wielkoœæ:select:0|Ma³y:0|1
41|Wielkoœæ:select:1|Bardzo du¿y:1|2
42|Kolor:select:0|Zielony:0|1
42|Wielkoœæ:select:0|Ma³y:0|1
43|Kolor:select:0|Lazurowy:0|1
43|Kolor:select:1|Niebieski:1|2
43|Wielkoœæ:select:0|Bardzo du¿y:0|1
44|Kolor:select:0|Lazurowy:0|1
44|Kolor:select:1|Zielony:1|2
44|Kolor:select:2|Niebieski:2|3
44|Wielkoœæ:select:0|Œredni:0|1
44|Wielkoœæ:select:1|Bardzo ma³y:1|2
45|Kolor:select:0|Zielony:0|1
45|Kolor:select:1|B³êkitny:1|2
45|Wielkoœæ:select:0|Bardzo ma³y:0|1
45|Wielkoœæ:select:1|Ma³y:1|2
46|Kolor:select:0|Zielony:0|1
46|Wielkoœæ:select:0|Bardzo ma³y:0|1
47|Kolor:select:0|Czerwony:0|1
47|Wielkoœæ:select:0|Du¿y:0|1
47|Wielkoœæ:select:1|Bardzo du¿y:1|2
48|Kolor:select:0|Zielony:0|1
48|Kolor:select:1|Czerwony:1|2
48|Kolor:select:2|Niebieski:2|3
48|Wielkoœæ:select:0|Œredni:0|1
49|Kolor:select:0|Burgundowy:0|1
49|Kolor:select:1|Lazurowy:1|2
49|Kolor:select:2|Niebieski:2|3
49|Wielkoœæ:select:0|Œredni:0|1
49|Wielkoœæ:select:1|Bardzo ma³y:1|2
50|Kolor:select:0|B³êkitny:0|1
50|Kolor:select:1|Niebieski:1|2
50|Kolor:select:2|Czerwony:2|3
50|Wielkoœæ:select:0|Bardzo ma³y:0|1
50|Wielkoœæ:select:1|Œredni:1|2
51|Kolor:select:0|Pomarañczowy:0|1
51|Kolor:select:1|Czerwony:1|2
51|Kolor:select:2|Niebieski:2|3
51|Wielkoœæ:select:0|Œredni:0|1
52|Kolor:select:0|Czerwony:0|1
52|Kolor:select:1|B³êkitny:1|2
52|Kolor:select:2|Niebieski:2|3
52|Wielkoœæ:select:0|Bardzo ma³y:0|1
53|Kolor:select:0|Czerwony:0|1
53|Kolor:select:1|Zielony:1|2
53|Kolor:select:2|Pomarañczowy:2|3
53|Wielkoœæ:select:0|Du¿y:0|1
53|Wielkoœæ:select:1|Bardzo du¿y:1|2
54|Kolor:select:0|Burgundowy:0|1
54|Wielkoœæ:select:0|Œredni:0|1
54|Wielkoœæ:select:1|Bardzo ma³y:1|2
55|Kolor:select:0|Czerwony:0|1
55|Kolor:select:1|Burgundowy:1|2
55|Wielkoœæ:select:0|Du¿y:0|1
56|Kolor:select:0|Niebieski:0|1
56|Wielkoœæ:select:0|Œredni:0|1
57|Kolor:select:0|B³êkitny:0|1
57|Wielkoœæ:select:0|Du¿y:0|1
58|Kolor:select:0|Zielony:0|1
58|Kolor:select:1|Pomarañczowy:1|2
58|Kolor:select:2|Lazurowy:2|3
58|Wielkoœæ:select:0|Ma³y:0|1
59|Kolor:select:0|Zielony:0|1
59|Kolor:select:1|Lazurowy:1|2
59|Kolor:select:2|Niebieski:2|3
59|Wielkoœæ:select:0|Bardzo ma³y:0|1
59|Wielkoœæ:select:1|Bardzo du¿y:1|2
60|Kolor:select:0|Burgundowy:0|1
60|Kolor:select:1|Pomarañczowy:1|2
60|Wielkoœæ:select:0|Du¿y:0|1
60|Wielkoœæ:select:1|Œredni:1|2
61|Kolor:select:0|Niebieski:0|1
61|Wielkoœæ:select:0|Bardzo du¿y:0|1
62|Kolor:select:0|Burgundowy:0|1
62|Kolor:select:1|Czerwony:1|2
62|Wielkoœæ:select:0|Œredni:0|1
62|Wielkoœæ:select:1|Ma³y:1|2
63|Kolor:select:0|Zielony:0|1
63|Kolor:select:1|Pomarañczowy:1|2
63|Wielkoœæ:select:0|Bardzo ma³y:0|1
64|Kolor:select:0|Zielony:0|1
64|Wielkoœæ:select:0|Œredni:0|1
65|Kolor:select:0|B³êkitny:0|1
65|Kolor:select:1|Niebieski:1|2
65|Wielkoœæ:select:0|Ma³y:0|1
65|Wielkoœæ:select:1|Bardzo ma³y:1|2
66|Kolor:select:0|B³êkitny:0|1
66|Kolor:select:1|Niebieski:1|2
66|Wielkoœæ:select:0|Bardzo ma³y:0|1
66|Wielkoœæ:select:1|Bardzo du¿y:1|2
67|Kolor:select:0|Zielony:0|1
67|Wielkoœæ:select:0|Bardzo ma³y:0|1
68|Kolor:select:0|Lazurowy:0|1
68|Kolor:select:1|Burgundowy:1|2
68|Kolor:select:2|B³êkitny:2|3
68|Wielkoœæ:select:0|Ma³y:0|1
68|Wielkoœæ:select:1|Œredni:1|2
69|Kolor:select:0|Zielony:0|1
69|Wielkoœæ:select:0|Du¿y:0|1
70|Kolor:select:0|Pomarañczowy:0|1
70|Kolor:select:1|Czerwony:1|2
70|Wielkoœæ:select:0|Bardzo du¿y:0|1
71|Kolor:select:0|Burgundowy:0|1
71|Kolor:select:1|Zielony:1|2
71|Wielkoœæ:select:0|Ma³y:0|1
71|Wielkoœæ:select:1|Bardzo ma³y:1|2
72|Kolor:select:0|Czerwony:0|1
72|Wielkoœæ:select:0|Ma³y:0|1
72|Wielkoœæ:select:1|Bardzo ma³y:1|2
73|Kolor:select:0|Niebieski:0|1
73|Kolor:select:1|B³êkitny:1|2
73|Wielkoœæ:select:0|Bardzo ma³y:0|1
73|Wielkoœæ:select:1|Ma³y:1|2
74|Kolor:select:0|Niebieski:0|1
74|Kolor:select:1|Pomarañczowy:1|2
74|Kolor:select:2|Czerwony:2|3
74|Wielkoœæ:select:0|Bardzo ma³y:0|1
75|Kolor:select:0|B³êkitny:0|1
75|Kolor:select:1|Pomarañczowy:1|2
75|Wielkoœæ:select:0|Du¿y:0|1
75|Wielkoœæ:select:1|Ma³y:1|2
76|Kolor:select:0|Zielony:0|1
76|Wielkoœæ:select:0|Bardzo du¿y:0|1
77|Kolor:select:0|Niebieski:0|1
77|Wielkoœæ:select:0|Ma³y:0|1
77|Wielkoœæ:select:1|Œredni:1|2
78|Kolor:select:0|Czerwony:0|1
78|Kolor:select:1|Niebieski:1|2
78|Wielkoœæ:select:0|Œredni:0|1
78|Wielkoœæ:select:1|Bardzo du¿y:1|2
79|Kolor:select:0|Niebieski:0|1
79|Kolor:select:1|Zielony:1|2
79|Wielkoœæ:select:0|Bardzo ma³y:0|1
80|Kolor:select:0|Niebieski:0|1
80|Kolor:select:1|Burgundowy:1|2
80|Kolor:select:2|Czerwony:2|3
80|Wielkoœæ:select:0|Œredni:0|1
80|Wielkoœæ:select:1|Ma³y:1|2
81|Kolor:select:0|B³êkitny:0|1
81|Wielkoœæ:select:0|Bardzo du¿y:0|1
82|Kolor:select:0|Lazurowy:0|1
82|Kolor:select:1|Pomarañczowy:1|2
82|Wielkoœæ:select:0|Œredni:0|1
83|Kolor:select:0|Niebieski:0|1
83|Kolor:select:1|Pomarañczowy:1|2
83|Wielkoœæ:select:0|Bardzo du¿y:0|1
83|Wielkoœæ:select:1|Ma³y:1|2
84|Kolor:select:0|Burgundowy:0|1
84|Kolor:select:1|Czerwony:1|2
84|Kolor:select:2|Zielony:2|3
84|Wielkoœæ:select:0|Ma³y:0|1
84|Wielkoœæ:select:1|Bardzo du¿y:1|2
85|Kolor:select:0|Burgundowy:0|1
85|Kolor:select:1|Czerwony:1|2
85|Kolor:select:2|Niebieski:2|3
85|Wielkoœæ:select:0|Du¿y:0|1
86|Kolor:select:0|Lazurowy:0|1
86|Wielkoœæ:select:0|Ma³y:0|1
87|Kolor:select:0|B³êkitny:0|1
87|Kolor:select:1|Czerwony:1|2
87|Kolor:select:2|Burgundowy:2|3
87|Wielkoœæ:select:0|Bardzo du¿y:0|1
87|Wielkoœæ:select:1|Ma³y:1|2
88|Kolor:select:0|Czerwony:0|1
88|Kolor:select:1|Lazurowy:1|2
88|Kolor:select:2|Niebieski:2|3
88|Wielkoœæ:select:0|Bardzo du¿y:0|1
88|Wielkoœæ:select:1|Du¿y:1|2
89|Kolor:select:0|Czerwony:0|1
89|Kolor:select:1|Zielony:1|2
89|Kolor:select:2|Niebieski:2|3
89|Wielkoœæ:select:0|Bardzo ma³y:0|1
89|Wielkoœæ:select:1|Œredni:1|2
90|Kolor:select:0|Czerwony:0|1
90|Kolor:select:1|Lazurowy:1|2
90|Wielkoœæ:select:0|Œredni:0|1
90|Wielkoœæ:select:1|Ma³y:1|2
91|Kolor:select:0|Zielony:0|1
91|Wielkoœæ:select:0|Bardzo ma³y:0|1
92|Kolor:select:0|Zielony:0|1
92|Kolor:select:1|Czerwony:1|2
92|Kolor:select:2|Pomarañczowy:2|3
92|Wielkoœæ:select:0|Œredni:0|1
93|Kolor:select:0|Niebieski:0|1
93|Kolor:select:1|Lazurowy:1|2
93|Wielkoœæ:select:0|Bardzo ma³y:0|1
94|Kolor:select:0|Pomarañczowy:0|1
94|Kolor:select:1|Lazurowy:1|2
94|Kolor:select:2|Czerwony:2|3
94|Wielkoœæ:select:0|Bardzo ma³y:0|1
94|Wielkoœæ:select:1|Du¿y:1|2
95|Kolor:select:0|Czerwony:0|1
95|Kolor:select:1|Niebieski:1|2
95|Wielkoœæ:select:0|Ma³y:0|1
95|Wielkoœæ:select:1|Du¿y:1|2
96|Kolor:select:0|Niebieski:0|1
96|Wielkoœæ:select:0|Bardzo ma³y:0|1
96|Wielkoœæ:select:1|Ma³y:1|2
97|Kolor:select:0|Pomarañczowy:0|1
97|Wielkoœæ:select:0|Œredni:0|1
97|Wielkoœæ:select:1|Ma³y:1|2
98|Kolor:select:0|Zielony:0|1
98|Wielkoœæ:select:0|Bardzo ma³y:0|1
99|Kolor:select:0|B³êkitny:0|1
99|Wielkoœæ:select:0|Œredni:0|1
99|Wielkoœæ:select:1|Du¿y:1|2
100|Kolor:select:0|Pomarañczowy:0|1
100|Kolor:select:1|Niebieski:1|2
100|Wielkoœæ:select:0|Ma³y:0|1
101|Kolor:select:0|Niebieski:0|1
101|Kolor:select:1|Lazurowy:1|2
101|Kolor:select:2|Czerwony:2|3
101|Wielkoœæ:select:0|Du¿y:0|1
101|Wielkoœæ:select:1|Œredni:1|2
102|Kolor:select:0|Pomarañczowy:0|1
102|Kolor:select:1|Zielony:1|2
102|Wielkoœæ:select:0|Œredni:0|1
102|Wielkoœæ:select:1|Du¿y:1|2
103|Kolor:select:0|Niebieski:0|1
103|Wielkoœæ:select:0|Bardzo ma³y:0|1
104|Kolor:select:0|Czerwony:0|1
104|Kolor:select:1|Niebieski:1|2
104|Wielkoœæ:select:0|Bardzo du¿y:0|1
105|Kolor:select:0|Niebieski:0|1
105|Kolor:select:1|Czerwony:1|2
105|Kolor:select:2|Burgundowy:2|3
105|Wielkoœæ:select:0|Bardzo du¿y:0|1
106|Kolor:select:0|Lazurowy:0|1
106|Kolor:select:1|Czerwony:1|2
106|Wielkoœæ:select:0|Ma³y:0|1
107|Kolor:select:0|Burgundowy:0|1
107|Wielkoœæ:select:0|Œredni:0|1
107|Wielkoœæ:select:1|Ma³y:1|2
108|Kolor:select:0|B³êkitny:0|1
108|Kolor:select:1|Pomarañczowy:1|2
108|Kolor:select:2|Niebieski:2|3
108|Wielkoœæ:select:0|Ma³y:0|1
109|Kolor:select:0|Burgundowy:0|1
109|Kolor:select:1|Czerwony:1|2
109|Kolor:select:2|B³êkitny:2|3
109|Wielkoœæ:select:0|Œredni:0|1
109|Wielkoœæ:select:1|Bardzo du¿y:1|2
110|Kolor:select:0|Niebieski:0|1
110|Kolor:select:1|Lazurowy:1|2
110|Kolor:select:2|Czerwony:2|3
110|Wielkoœæ:select:0|Bardzo ma³y:0|1
110|Wielkoœæ:select:1|Du¿y:1|2
111|Kolor:select:0|Zielony:0|1
111|Kolor:select:1|B³êkitny:1|2
111|Kolor:select:2|Czerwony:2|3
111|Wielkoœæ:select:0|Du¿y:0|1
112|Kolor:select:0|Czerwony:0|1
112|Kolor:select:1|Zielony:1|2
112|Kolor:select:2|Lazurowy:2|3
112|Wielkoœæ:select:0|Bardzo du¿y:0|1
112|Wielkoœæ:select:1|Bardzo ma³y:1|2
113|Kolor:select:0|Czerwony:0|1
113|Wielkoœæ:select:0|Ma³y:0|1
113|Wielkoœæ:select:1|Bardzo du¿y:1|2
114|Kolor:select:0|Burgundowy:0|1
114|Kolor:select:1|B³êkitny:1|2
114|Kolor:select:2|Niebieski:2|3
114|Wielkoœæ:select:0|Ma³y:0|1
114|Wielkoœæ:select:1|Du¿y:1|2
115|Kolor:select:0|Burgundowy:0|1
115|Kolor:select:1|Lazurowy:1|2
115|Wielkoœæ:select:0|Du¿y:0|1
115|Wielkoœæ:select:1|Bardzo du¿y:1|2
116|Kolor:select:0|Lazurowy:0|1
116|Kolor:select:1|Czerwony:1|2
116|Kolor:select:2|Pomarañczowy:2|3
116|Wielkoœæ:select:0|Œredni:0|1
116|Wielkoœæ:select:1|Bardzo du¿y:1|2
117|Kolor:select:0|Niebieski:0|1
117|Wielkoœæ:select:0|Bardzo ma³y:0|1
117|Wielkoœæ:select:1|Œredni:1|2
118|Kolor:select:0|Niebieski:0|1
118|Kolor:select:1|Zielony:1|2
118|Wielkoœæ:select:0|Du¿y:0|1
119|Kolor:select:0|Czerwony:0|1
119|Kolor:select:1|B³êkitny:1|2
119|Kolor:select:2|Burgundowy:2|3
119|Wielkoœæ:select:0|Œredni:0|1
120|Kolor:select:0|Niebieski:0|1
120|Wielkoœæ:select:0|Du¿y:0|1
121|Kolor:select:0|Niebieski:0|1
121|Kolor:select:1|Pomarañczowy:1|2
121|Kolor:select:2|B³êkitny:2|3
121|Wielkoœæ:select:0|Bardzo ma³y:0|1
122|Kolor:select:0|Burgundowy:0|1
122|Kolor:select:1|Niebieski:1|2
122|Kolor:select:2|Pomarañczowy:2|3
122|Wielkoœæ:select:0|Du¿y:0|1
122|Wielkoœæ:select:1|Œredni:1|2
123|Kolor:select:0|Zielony:0|1
123|Kolor:select:1|B³êkitny:1|2
123|Kolor:select:2|Pomarañczowy:2|3
123|Wielkoœæ:select:0|Bardzo du¿y:0|1
124|Kolor:select:0|Czerwony:0|1
124|Wielkoœæ:select:0|Bardzo du¿y:0|1
124|Wielkoœæ:select:1|Ma³y:1|2
125|Kolor:select:0|Zielony:0|1
125|Kolor:select:1|B³êkitny:1|2
125|Wielkoœæ:select:0|Œredni:0|1
125|Wielkoœæ:select:1|Bardzo du¿y:1|2
126|Kolor:select:0|B³êkitny:0|1
126|Wielkoœæ:select:0|Bardzo ma³y:0|1
127|Kolor:select:0|Pomarañczowy:0|1
127|Kolor:select:1|Niebieski:1|2
127|Kolor:select:2|Lazurowy:2|3
127|Wielkoœæ:select:0|Œredni:0|1
127|Wielkoœæ:select:1|Bardzo du¿y:1|2
128|Kolor:select:0|Pomarañczowy:0|1
128|Kolor:select:1|B³êkitny:1|2
128|Kolor:select:2|Niebieski:2|3
128|Wielkoœæ:select:0|Ma³y:0|1
129|Kolor:select:0|Niebieski:0|1
129|Wielkoœæ:select:0|Bardzo du¿y:0|1
129|Wielkoœæ:select:1|Œredni:1|2
130|Kolor:select:0|Burgundowy:0|1
130|Kolor:select:1|Czerwony:1|2
130|Kolor:select:2|Lazurowy:2|3
130|Wielkoœæ:select:0|Bardzo du¿y:0|1
131|Kolor:select:0|Czerwony:0|1
131|Kolor:select:1|Burgundowy:1|2
131|Kolor:select:2|Pomarañczowy:2|3
131|Wielkoœæ:select:0|Du¿y:0|1
132|Kolor:select:0|Czerwony:0|1
132|Wielkoœæ:select:0|Œredni:0|1
133|Kolor:select:0|Pomarañczowy:0|1
133|Kolor:select:1|Czerwony:1|2
133|Wielkoœæ:select:0|Du¿y:0|1
133|Wielkoœæ:select:1|Ma³y:1|2
134|Kolor:select:0|Burgundowy:0|1
134|Kolor:select:1|Pomarañczowy:1|2
134|Wielkoœæ:select:0|Du¿y:0|1
134|Wielkoœæ:select:1|Ma³y:1|2
135|Kolor:select:0|Czerwony:0|1
135|Kolor:select:1|B³êkitny:1|2
135|Wielkoœæ:select:0|Œredni:0|1
135|Wielkoœæ:select:1|Du¿y:1|2
136|Kolor:select:0|Niebieski:0|1
136|Kolor:select:1|Pomarañczowy:1|2
136|Wielkoœæ:select:0|Ma³y:0|1
136|Wielkoœæ:select:1|Du¿y:1|2
137|Kolor:select:0|Lazurowy:0|1
137|Kolor:select:1|Burgundowy:1|2
137|Kolor:select:2|B³êkitny:2|3
137|Wielkoœæ:select:0|Ma³y:0|1
138|Kolor:select:0|Lazurowy:0|1
138|Kolor:select:1|B³êkitny:1|2
138|Wielkoœæ:select:0|Œredni:0|1
138|Wielkoœæ:select:1|Du¿y:1|2
139|Kolor:select:0|Niebieski:0|1
139|Kolor:select:1|Pomarañczowy:1|2
139|Kolor:select:2|Lazurowy:2|3
139|Wielkoœæ:select:0|Œredni:0|1
140|Kolor:select:0|Niebieski:0|1
140|Kolor:select:1|Czerwony:1|2
140|Kolor:select:2|Zielony:2|3
140|Wielkoœæ:select:0|Bardzo du¿y:0|1
141|Kolor:select:0|Czerwony:0|1
141|Kolor:select:1|B³êkitny:1|2
141|Kolor:select:2|Zielony:2|3
141|Wielkoœæ:select:0|Bardzo ma³y:0|1
142|Kolor:select:0|Zielony:0|1
142|Kolor:select:1|Czerwony:1|2
142|Kolor:select:2|Lazurowy:2|3
142|Wielkoœæ:select:0|Bardzo du¿y:0|1
143|Kolor:select:0|Burgundowy:0|1
143|Wielkoœæ:select:0|Bardzo ma³y:0|1
143|Wielkoœæ:select:1|Œredni:1|2
144|Kolor:select:0|Czerwony:0|1
144|Kolor:select:1|Lazurowy:1|2
144|Wielkoœæ:select:0|Œredni:0|1
145|Kolor:select:0|Niebieski:0|1
145|Kolor:select:1|Lazurowy:1|2
145|Kolor:select:2|Czerwony:2|3
145|Wielkoœæ:select:0|Bardzo du¿y:0|1
146|Kolor:select:0|Zielony:0|1
146|Wielkoœæ:select:0|Œredni:0|1
147|Kolor:select:0|Burgundowy:0|1
147|Kolor:select:1|B³êkitny:1|2
147|Wielkoœæ:select:0|Œredni:0|1
148|Kolor:select:0|Zielony:0|1
148|Kolor:select:1|Burgundowy:1|2
148|Kolor:select:2|Lazurowy:2|3
148|Wielkoœæ:select:0|Ma³y:0|1
148|Wielkoœæ:select:1|Bardzo ma³y:1|2
149|Kolor:select:0|Burgundowy:0|1
149|Kolor:select:1|Niebieski:1|2
149|Kolor:select:2|Lazurowy:2|3
149|Wielkoœæ:select:0|Ma³y:0|1
150|Kolor:select:0|B³êkitny:0|1
150|Wielkoœæ:select:0|Du¿y:0|1
150|Wielkoœæ:select:1|Œredni:1|2
151|Kolor:select:0|B³êkitny:0|1
151|Kolor:select:1|Burgundowy:1|2
151|Kolor:select:2|Czerwony:2|3
151|Wielkoœæ:select:0|Bardzo ma³y:0|1
152|Kolor:select:0|Zielony:0|1
152|Kolor:select:1|B³êkitny:1|2
152|Kolor:select:2|Niebieski:2|3
152|Wielkoœæ:select:0|Bardzo ma³y:0|1
152|Wielkoœæ:select:1|Œredni:1|2
153|Kolor:select:0|B³êkitny:0|1
153|Kolor:select:1|Burgundowy:1|2
153|Wielkoœæ:select:0|Œredni:0|1
154|Kolor:select:0|Niebieski:0|1
154|Kolor:select:1|Pomarañczowy:1|2
154|Wielkoœæ:select:0|Du¿y:0|1
155|Kolor:select:0|Burgundowy:0|1
155|Wielkoœæ:select:0|Bardzo du¿y:0|1
155|Wielkoœæ:select:1|Du¿y:1|2
156|Kolor:select:0|Niebieski:0|1
156|Wielkoœæ:select:0|Bardzo du¿y:0|1
157|Kolor:select:0|B³êkitny:0|1
157|Kolor:select:1|Zielony:1|2
157|Kolor:select:2|Niebieski:2|3
157|Wielkoœæ:select:0|Du¿y:0|1
157|Wielkoœæ:select:1|Bardzo du¿y:1|2
158|Kolor:select:0|Niebieski:0|1
158|Wielkoœæ:select:0|Ma³y:0|1
159|Kolor:select:0|B³êkitny:0|1
159|Kolor:select:1|Zielony:1|2
159|Wielkoœæ:select:0|Bardzo ma³y:0|1
160|Kolor:select:0|Czerwony:0|1
160|Kolor:select:1|Lazurowy:1|2
160|Kolor:select:2|Zielony:2|3
160|Wielkoœæ:select:0|Ma³y:0|1
160|Wielkoœæ:select:1|Bardzo du¿y:1|2
161|Kolor:select:0|Zielony:0|1
161|Kolor:select:1|Burgundowy:1|2
161|Kolor:select:2|Czerwony:2|3
161|Wielkoœæ:select:0|Œredni:0|1
161|Wielkoœæ:select:1|Ma³y:1|2
162|Kolor:select:0|Zielony:0|1
162|Kolor:select:1|Niebieski:1|2
162|Wielkoœæ:select:0|Ma³y:0|1
163|Kolor:select:0|Lazurowy:0|1
163|Kolor:select:1|Pomarañczowy:1|2
163|Wielkoœæ:select:0|Œredni:0|1
164|Kolor:select:0|B³êkitny:0|1
164|Kolor:select:1|Burgundowy:1|2
164|Wielkoœæ:select:0|Ma³y:0|1
