51|Wielkoœæ:select:1|Bardzo ma³y:1|4
52|Kolor:select:0|Czerwony:0|4
52|Kolor:select:1|Zielony:1|10
52|Kolor:select:2|Burgundowy:2|7
52|Wielkoœæ:select:0|Du¿y:0|8
52|Wielkoœæ:select:1|Bardzo ma³y:1|5
53|Kolor:select:0|Pomarañczowy:0|6
53|Kolor:select:1|Lazurowy:1|9
53|Kolor:select:2|Czerwony:2|2
53|Wielkoœæ:select:0|Ma³y:0|2
54|Kolor:select:0|Zielony:0|1
54|Kolor:select:1|Niebieski:1|4
54|Kolor:select:2|Lazurowy:2|2
54|Wielkoœæ:select:0|Bardzo ma³y:0|10
54|Wielkoœæ:select:1|Bardzo du¿y:1|7
55|Kolor:select:0|Lazurowy:0|8
55|Kolor:select:1|Burgundowy:1|5
55|Kolor:select:2|Zielony:2|8
55|Wielkoœæ:select:0|Ma³y:0|8
55|Wielkoœæ:select:1|Œredni:1|6
56|Kolor:select:0|Niebieski:0|5
56|Wielkoœæ:select:0|Bardzo du¿y:0|2
57|Kolor:select:0|Niebieski:0|10
57|Kolor:select:1|Czerwony:1|3
57|Kolor:select:2|Pomarañczowy:2|6
57|Wielkoœæ:select:0|Œredni:0|5
57|Wielkoœæ:select:1|Bardzo ma³y:1|4
58|Kolor:select:0|Lazurowy:0|5
58|Wielkoœæ:select:0|Du¿y:0|9
59|Kolor:select:0|B³êkitny:0|8
59|Kolor:select:1|Czerwony:1|1
59|Kolor:select:2|Burgundowy:2|6
59|Wielkoœæ:select:0|Du¿y:0|3
60|Kolor:select:0|B³êkitny:0|6
60|Kolor:select:1|Zielony:1|6
60|Wielkoœæ:select:0|Bardzo ma³y:0|4
61|Kolor:select:0|Niebieski:0|3
61|Wielkoœæ:select:0|Bardzo du¿y:0|10
61|Wielkoœæ:select:1|Ma³y:1|10
62|Kolor:select:0|Burgundowy:0|6
62|Wielkoœæ:select:0|Du¿y:0|9
63|Kolor:select:0|Burgundowy:0|10
63|Kolor:select:1|Lazurowy:1|7
63|Kolor:select:2|Zielony:2|9
63|Wielkoœæ:select:0|Bardzo ma³y:0|3
64|Kolor:select:0|Czerwony:0|5
64|Kolor:select:1|Lazurowy:1|9
64|Wielkoœæ:select:0|Ma³y:0|1
64|Wielkoœæ:select:1|Bardzo du¿y:1|1
65|Kolor:select:0|Czerwony:0|7
65|Kolor:select:1|Niebieski:1|5
65|Kolor:select:2|B³êkitny:2|1
65|Wielkoœæ:select:0|Œredni:0|7
65|Wielkoœæ:select:1|Du¿y:1|9
66|Kolor:select:0|Pomarañczowy:0|3
66|Wielkoœæ:select:0|Ma³y:0|7
67|Kolor:select:0|Zielony:0|10
67|Kolor:select:1|Lazurowy:1|4
67|Kolor:select:2|Burgundowy:2|7
67|Wielkoœæ:select:0|Du¿y:0|4
67|Wielkoœæ:select:1|Bardzo ma³y:1|5
68|Kolor:select:0|Niebieski:0|10
68|Wielkoœæ:select:0|Du¿y:0|9
68|Wielkoœæ:select:1|Bardzo ma³y:1|2
69|Kolor:select:0|Lazurowy:0|9
69|Kolor:select:1|Burgundowy:1|1
69|Wielkoœæ:select:0|Bardzo ma³y:0|6
70|Kolor:select:0|B³êkitny:0|9
70|Kolor:select:1|Czerwony:1|5
70|Wielkoœæ:select:0|Œredni:0|4
70|Wielkoœæ:select:1|Ma³y:1|10
71|Kolor:select:0|B³êkitny:0|9
71|Wielkoœæ:select:0|Bardzo ma³y:0|5
72|Kolor:select:0|Lazurowy:0|1
72|Kolor:select:1|Zielony:1|7
72|Kolor:select:2|B³êkitny:2|5
72|Wielkoœæ:select:0|Du¿y:0|8
72|Wielkoœæ:select:1|Bardzo ma³y:1|1
73|Kolor:select:0|B³êkitny:0|10
73|Wielkoœæ:select:0|Bardzo du¿y:0|10
74|Kolor:select:0|Niebieski:0|8
74|Wielkoœæ:select:0|Ma³y:0|2
74|Wielkoœæ:select:1|Bardzo ma³y:1|2
75|Kolor:select:0|Lazurowy:0|5
75|Kolor:select:1|Burgundowy:1|5
75|Kolor:select:2|Czerwony:2|4
75|Wielkoœæ:select:0|Bardzo du¿y:0|9
76|Kolor:select:0|B³êkitny:0|3
76|Kolor:select:1|Lazurowy:1|3
76|Kolor:select:2|Burgundowy:2|5
76|Wielkoœæ:select:0|Du¿y:0|3
77|Kolor:select:0|Czerwony:0|8
77|Kolor:select:1|Burgundowy:1|10
77|Kolor:select:2|B³êkitny:2|4
77|Wielkoœæ:select:0|Du¿y:0|3
77|Wielkoœæ:select:1|Ma³y:1|9
78|Kolor:select:0|Pomarañczowy:0|2
78|Kolor:select:1|Burgundowy:1|4
78|Wielkoœæ:select:0|Bardzo ma³y:0|1
79|Kolor:select:0|Niebieski:0|6
79|Kolor:select:1|Czerwony:1|9
79|Kolor:select:2|Lazurowy:2|3
79|Wielkoœæ:select:0|Ma³y:0|4
79|Wielkoœæ:select:1|Bardzo du¿y:1|1
80|Kolor:select:0|Czerwony:0|10
80|Kolor:select:1|Lazurowy:1|7
80|Kolor:select:2|Pomarañczowy:2|10
80|Wielkoœæ:select:0|Bardzo du¿y:0|1
81|Kolor:select:0|Zielony:0|7
81|Kolor:select:1|Lazurowy:1|7
81|Wielkoœæ:select:0|Du¿y:0|2
82|Kolor:select:0|Niebieski:0|2
82|Kolor:select:1|Czerwony:1|1
82|Wielkoœæ:select:0|Ma³y:0|7
83|Kolor:select:0|Zielony:0|6
83|Wielkoœæ:select:0|Œredni:0|4
84|Kolor:select:0|B³êkitny:0|8
84|Wielkoœæ:select:0|Du¿y:0|9
84|Wielkoœæ:select:1|Bardzo ma³y:1|5
85|Kolor:select:0|B³êkitny:0|1
85|Kolor:select:1|Czerwony:1|3
85|Kolor:select:2|Lazurowy:2|2
85|Wielkoœæ:select:0|Bardzo ma³y:0|6
86|Kolor:select:0|Zielony:0|1
86|Kolor:select:1|Lazurowy:1|5
86|Wielkoœæ:select:0|Du¿y:0|5
86|Wielkoœæ:select:1|Ma³y:1|5
87|Kolor:select:0|Niebieski:0|9
87|Kolor:select:1|Pomarañczowy:1|5
87|Kolor:select:2|Czerwony:2|5
87|Wielkoœæ:select:0|Du¿y:0|7
88|Kolor:select:0|Czerwony:0|3
88|Kolor:select:1|B³êkitny:1|1
88|Wielkoœæ:select:0|Bardzo du¿y:0|4
88|Wielkoœæ:select:1|Œredni:1|3
89|Kolor:select:0|Lazurowy:0|4
89|Kolor:select:1|B³êkitny:1|7
89|Kolor:select:2|Pomarañczowy:2|9
89|Wielkoœæ:select:0|Bardzo ma³y:0|6
90|Kolor:select:0|Lazurowy:0|8
90|Wielkoœæ:select:0|Bardzo ma³y:0|3
90|Wielkoœæ:select:1|Ma³y:1|10
91|Kolor:select:0|Pomarañczowy:0|4
91|Kolor:select:1|Czerwony:1|6
91|Kolor:select:2|Lazurowy:2|9
91|Wielkoœæ:select:0|Bardzo ma³y:0|5
92|Kolor:select:0|Pomarañczowy:0|9
92|Kolor:select:1|Lazurowy:1|7
92|Wielkoœæ:select:0|Bardzo ma³y:0|1
93|Kolor:select:0|Zielony:0|2
93|Kolor:select:1|Niebieski:1|3
93|Kolor:select:2|Czerwony:2|4
93|Wielkoœæ:select:0|Du¿y:0|8
94|Kolor:select:0|Czerwony:0|10
94|Kolor:select:1|Niebieski:1|10
94|Kolor:select:2|B³êkitny:2|1
94|Wielkoœæ:select:0|Ma³y:0|8
95|Kolor:select:0|Czerwony:0|4
95|Kolor:select:1|Niebieski:1|6
95|Wielkoœæ:select:0|Ma³y:0|4
95|Wielkoœæ:select:1|Œredni:1|6
96|Kolor:select:0|Lazurowy:0|9
96|Kolor:select:1|Burgundowy:1|1
96|Wielkoœæ:select:0|Bardzo du¿y:0|4
97|Kolor:select:0|Burgundowy:0|1
97|Wielkoœæ:select:0|Bardzo ma³y:0|10
98|Kolor:select:0|Pomarañczowy:0|8
98|Kolor:select:1|Niebieski:1|1
98|Kolor:select:2|B³êkitny:2|1
98|Wielkoœæ:select:0|Bardzo ma³y:0|3
99|Kolor:select:0|Niebieski:0|8
99|Wielkoœæ:select:0|Du¿y:0|10
99|Wielkoœæ:select:1|Œredni:1|8
100|Kolor:select:0|Zielony:0|8
100|Wielkoœæ:select:0|Du¿y:0|6
101|Kolor:select:0|Pomarañczowy:0|4
101|Kolor:select:1|B³êkitny:1|10
101|Wielkoœæ:select:0|Bardzo ma³y:0|3
101|Wielkoœæ:select:1|Du¿y:1|4
102|Kolor:select:0|Burgundowy:0|1
102|Kolor:select:1|Pomarañczowy:1|3
102|Wielkoœæ:select:0|Œredni:0|3
102|Wielkoœæ:select:1|Bardzo du¿y:1|4
103|Kolor:select:0|Niebieski:0|3
103|Wielkoœæ:select:0|Ma³y:0|10
104|Kolor:select:0|B³êkitny:0|2
104|Kolor:select:1|Burgundowy:1|4
104|Wielkoœæ:select:0|Ma³y:0|2
105|Kolor:select:0|Czerwony:0|7
105|Wielkoœæ:select:0|Bardzo du¿y:0|9
105|Wielkoœæ:select:1|Ma³y:1|1
106|Kolor:select:0|Zielony:0|1
106|Wielkoœæ:select:0|Ma³y:0|4
106|Wielkoœæ:select:1|Du¿y:1|1
107|Kolor:select:0|Lazurowy:0|9
107|Wielkoœæ:select:0|Bardzo du¿y:0|8
107|Wielkoœæ:select:1|Bardzo ma³y:1|3
108|Kolor:select:0|Pomarañczowy:0|3
108|Wielkoœæ:select:0|Œredni:0|1
108|Wielkoœæ:select:1|Bardzo du¿y:1|1
109|Kolor:select:0|Niebieski:0|4
109|Kolor:select:1|Czerwony:1|1
109|Wielkoœæ:select:0|Bardzo du¿y:0|6
110|Kolor:select:0|Niebieski:0|4
110|Kolor:select:1|Zielony:1|1
110|Wielkoœæ:select:0|Ma³y:0|7
110|Wielkoœæ:select:1|Du¿y:1|10
111|Kolor:select:0|Czerwony:0|10
111|Kolor:select:1|Zielony:1|6
111|Kolor:select:2|Burgundowy:2|10
111|Wielkoœæ:select:0|Ma³y:0|5
112|Kolor:select:0|Lazurowy:0|7
112|Kolor:select:1|Burgundowy:1|9
112|Wielkoœæ:select:0|Du¿y:0|2
112|Wielkoœæ:select:1|Œredni:1|10
113|Kolor:select:0|B³êkitny:0|8
113|Wielkoœæ:select:0|Œredni:0|5
113|Wielkoœæ:select:1|Ma³y:1|9
114|Kolor:select:0|Burgundowy:0|2
114|Kolor:select:1|Niebieski:1|5
114|Kolor:select:2|Czerwony:2|7
114|Wielkoœæ:select:0|Bardzo du¿y:0|4
114|Wielkoœæ:select:1|Œredni:1|8
115|Kolor:select:0|Czerwony:0|3
115|Kolor:select:1|Burgundowy:1|10
115|Wielkoœæ:select:0|Ma³y:0|5
115|Wielkoœæ:select:1|Du¿y:1|2
116|Kolor:select:0|Niebieski:0|9
116|Kolor:select:1|B³êkitny:1|7
116|Wielkoœæ:select:0|Œredni:0|3
116|Wielkoœæ:select:1|Ma³y:1|9
117|Kolor:select:0|Pomarañczowy:0|9
117|Wielkoœæ:select:0|Bardzo du¿y:0|5
117|Wielkoœæ:select:1|Ma³y:1|8
118|Kolor:select:0|Czerwony:0|5
118|Kolor:select:1|Burgundowy:1|8
118|Wielkoœæ:select:0|Du¿y:0|8
118|Wielkoœæ:select:1|Bardzo du¿y:1|6
119|Kolor:select:0|Pomarañczowy:0|10
119|Kolor:select:1|Niebieski:1|2
119|Wielkoœæ:select:0|Ma³y:0|7
120|Kolor:select:0|B³êkitny:0|4
120|Kolor:select:1|Niebieski:1|8
120|Kolor:select:2|Pomarañczowy:2|8
120|Wielkoœæ:select:0|Bardzo ma³y:0|10
121|Kolor:select:0|Burgundowy:0|3
121|Wielkoœæ:select:0|Bardzo ma³y:0|9
121|Wielkoœæ:select:1|Bardzo du¿y:1|8
122|Kolor:select:0|Lazurowy:0|2
122|Kolor:select:1|Pomarañczowy:1|1
122|Kolor:select:2|Burgundowy:2|3
122|Wielkoœæ:select:0|Bardzo ma³y:0|2
123|Kolor:select:0|Lazurowy:0|1
123|Kolor:select:1|Burgundowy:1|9
123|Kolor:select:2|Zielony:2|8
123|Wielkoœæ:select:0|Ma³y:0|7
124|Kolor:select:0|Niebieski:0|8
124|Kolor:select:1|Lazurowy:1|8
124|Wielkoœæ:select:0|Bardzo ma³y:0|10
124|Wielkoœæ:select:1|Œredni:1|6
125|Kolor:select:0|Pomarañczowy:0|7
125|Kolor:select:1|Burgundowy:1|9
125|Kolor:select:2|Zielony:2|2
125|Wielkoœæ:select:0|Bardzo du¿y:0|1
125|Wielkoœæ:select:1|Œredni:1|10
126|Kolor:select:0|B³êkitny:0|6
126|Kolor:select:1|Burgundowy:1|10
126|Wielkoœæ:select:0|Bardzo ma³y:0|3
126|Wielkoœæ:select:1|Du¿y:1|7
127|Kolor:select:0|Burgundowy:0|7
127|Kolor:select:1|Czerwony:1|3
127|Kolor:select:2|Lazurowy:2|6
127|Wielkoœæ:select:0|Œredni:0|2
127|Wielkoœæ:select:1|Ma³y:1|4
128|Kolor:select:0|B³êkitny:0|10
128|Wielkoœæ:select:0|Œredni:0|10
129|Kolor:select:0|Czerwony:0|3
129|Wielkoœæ:select:0|Bardzo ma³y:0|9
130|Kolor:select:0|Niebieski:0|8
130|Kolor:select:1|Pomarañczowy:1|4
130|Kolor:select:2|B³êkitny:2|10
130|Wielkoœæ:select:0|Œredni:0|8
130|Wielkoœæ:select:1|Du¿y:1|10
131|Kolor:select:0|B³êkitny:0|8
131|Kolor:select:1|Zielony:1|7
131|Kolor:select:2|Lazurowy:2|8
131|Wielkoœæ:select:0|Bardzo du¿y:0|1
131|Wielkoœæ:select:1|Bardzo ma³y:1|6
132|Kolor:select:0|Niebieski:0|1
132|Wielkoœæ:select:0|Bardzo du¿y:0|8
133|Kolor:select:0|Czerwony:0|4
133|Kolor:select:1|Lazurowy:1|4
133|Wielkoœæ:select:0|Bardzo ma³y:0|1
134|Kolor:select:0|Burgundowy:0|2
134|Kolor:select:1|Zielony:1|8
134|Kolor:select:2|Czerwony:2|7
134|Wielkoœæ:select:0|Du¿y:0|10
134|Wielkoœæ:select:1|Bardzo ma³y:1|10
135|Kolor:select:0|Pomarañczowy:0|4
135|Wielkoœæ:select:0|Œredni:0|7
135|Wielkoœæ:select:1|Bardzo du¿y:1|1
136|Kolor:select:0|B³êkitny:0|2
136|Kolor:select:1|Czerwony:1|10
136|Kolor:select:2|Niebieski:2|8
136|Wielkoœæ:select:0|Bardzo du¿y:0|10
136|Wielkoœæ:select:1|Bardzo ma³y:1|8
137|Kolor:select:0|Pomarañczowy:0|4
137|Kolor:select:1|Lazurowy:1|6
137|Kolor:select:2|Niebieski:2|6
137|Wielkoœæ:select:0|Œredni:0|1
138|Kolor:select:0|Niebieski:0|4
138|Kolor:select:1|Burgundowy:1|6
138|Kolor:select:2|Lazurowy:2|1
138|Wielkoœæ:select:0|Du¿y:0|5
138|Wielkoœæ:select:1|Œredni:1|8
139|Kolor:select:0|Burgundowy:0|8
139|Wielkoœæ:select:0|Bardzo ma³y:0|1
139|Wielkoœæ:select:1|Œredni:1|1
140|Kolor:select:0|B³êkitny:0|7
140|Wielkoœæ:select:0|Du¿y:0|9
141|Kolor:select:0|B³êkitny:0|10
141|Kolor:select:1|Lazurowy:1|6
141|Wielkoœæ:select:0|Ma³y:0|3
141|Wielkoœæ:select:1|Bardzo du¿y:1|3
142|Kolor:select:0|Burgundowy:0|6
142|Wielkoœæ:select:0|Bardzo ma³y:0|8
143|Kolor:select:0|B³êkitny:0|2
143|Wielkoœæ:select:0|Du¿y:0|8
144|Kolor:select:0|Burgundowy:0|2
144|Wielkoœæ:select:0|Bardzo ma³y:0|6
145|Kolor:select:0|B³êkitny:0|7
145|Wielkoœæ:select:0|Du¿y:0|3
145|Wielkoœæ:select:1|Bardzo ma³y:1|1
146|Kolor:select:0|Pomarañczowy:0|8
146|Kolor:select:1|Lazurowy:1|2
146|Kolor:select:2|Zielony:2|6
146|Wielkoœæ:select:0|Bardzo ma³y:0|6
147|Kolor:select:0|Zielony:0|8
147|Kolor:select:1|Pomarañczowy:1|8
147|Wielkoœæ:select:0|Bardzo du¿y:0|7
148|Kolor:select:0|Burgundowy:0|9
148|Kolor:select:1|Lazurowy:1|7
148|Kolor:select:2|Czerwony:2|6
148|Wielkoœæ:select:0|Bardzo du¿y:0|4
149|Kolor:select:0|B³êkitny:0|6
149|Kolor:select:1|Czerwony:1|2
149|Kolor:select:2|Niebieski:2|9
149|Wielkoœæ:select:0|Œredni:0|10
149|Wielkoœæ:select:1|Du¿y:1|7
150|Kolor:select:0|Pomarañczowy:0|5
150|Kolor:select:1|B³êkitny:1|8
150|Kolor:select:2|Czerwony:2|7
150|Wielkoœæ:select:0|Ma³y:0|2
151|Kolor:select:0|Zielony:0|4
151|Kolor:select:1|Niebieski:1|4
151|Kolor:select:2|Czerwony:2|5
151|Wielkoœæ:select:0|Ma³y:0|3
151|Wielkoœæ:select:1|Bardzo ma³y:1|1
152|Kolor:select:0|Lazurowy:0|3
152|Wielkoœæ:select:0|Bardzo du¿y:0|9
153|Kolor:select:0|Lazurowy:0|9
153|Kolor:select:1|Czerwony:1|6
153|Wielkoœæ:select:0|Bardzo du¿y:0|1
154|Kolor:select:0|Czerwony:0|9
154|Kolor:select:1|Niebieski:1|6
154|Kolor:select:2|Lazurowy:2|3
154|Wielkoœæ:select:0|Ma³y:0|8
155|Kolor:select:0|Niebieski:0|3
155|Kolor:select:1|B³êkitny:1|10
155|Kolor:select:2|Burgundowy:2|6
155|Wielkoœæ:select:0|Du¿y:0|1
155|Wielkoœæ:select:1|Ma³y:1|2
156|Kolor:select:0|B³êkitny:0|2
156|Kolor:select:1|Pomarañczowy:1|10
156|Kolor:select:2|Czerwony:2|7
156|Wielkoœæ:select:0|Œredni:0|3
156|Wielkoœæ:select:1|Du¿y:1|8
157|Kolor:select:0|Lazurowy:0|9
157|Kolor:select:1|Zielony:1|6
157|Wielkoœæ:select:0|Bardzo ma³y:0|7
158|Kolor:select:0|Pomarañczowy:0|6
158|Wielkoœæ:select:0|Bardzo du¿y:0|2
159|Kolor:select:0|Czerwony:0|1
159|Kolor:select:1|Niebieski:1|10
159|Kolor:select:2|B³êkitny:2|3
159|Wielkoœæ:select:0|Bardzo du¿y:0|8
159|Wielkoœæ:select:1|Œredni:1|4
160|Kolor:select:0|Pomarañczowy:0|4
160|Wielkoœæ:select:0|Ma³y:0|5
160|Wielkoœæ:select:1|Œredni:1|7
161|Kolor:select:0|Niebieski:0|1
161|Wielkoœæ:select:0|Œredni:0|10
161|Wielkoœæ:select:1|Bardzo du¿y:1|3
162|Kolor:select:0|Zielony:0|9
162|Wielkoœæ:select:0|Bardzo du¿y:0|5
163|Kolor:select:0|B³êkitny:0|10
163|Wielkoœæ:select:0|Œredni:0|2
163|Wielkoœæ:select:1|Bardzo du¿y:1|3
164|Kolor:select:0|Czerwony:0|4
164|Wielkoœæ:select:0|Œredni:0|2
164|Wielkoœæ:select:1|Bardzo du¿y:1|1
165|Kolor:select:0|Czerwony:0|8
165|Kolor:select:1|Pomarañczowy:1|9
165|Kolor:select:2|Zielony:2|7
165|Wielkoœæ:select:0|Œredni:0|6
165|Wielkoœæ:select:1|Du¿y:1|6
166|Kolor:select:0|Lazurowy:0|10
166|Kolor:select:1|Zielony:1|9
